id,umap1,umap2,celltype
953_Patient1_0DPHBP,8.079867,-0.4942738,T
960_Patient1_0DPHBP,7.2349973,-0.8995734,T
962_Patient1_0DPHBP,10.662298,0.9593289,T
966_Patient1_0DPHBP,8.119544,-0.5797386,T
970_Patient1_0DPHBP,7.780023,-0.5704741,T
979_Patient1_0DPHBP,7.1328173,-1.4447916,T
984_Patient1_0DPHBP,9.563837,1.8983741,T
985_Patient1_0DPHBP,6.727198,-1.3732449,T
986_Patient1_0DPHBP,6.634737,-1.3874025,T
989_Patient1_0DPHBP,8.457112,-1.4979049,T
991_Patient1_0DPHBP,9.739741,-0.23597988,T
999_Patient1_0DPHBP,9.004827,0.044978675,T
1018_Patient1_0DPHBP,7.848627,-0.3890386,T
1020_Patient1_0DPHBP,7.896755,-0.043092884,T
1023_Patient1_0DPHBP,7.759037,-0.993395,T
1024_Patient1_0DPHBP,8.71619,-0.42352235,T
1029_Patient1_0DPHBP,8.851859,-0.13145298,T
1031_Patient1_0DPHBP,8.790413,0.20653337,T
1032_Patient1_0DPHBP,8.369477,-0.863223,T
1033_Patient1_0DPHBP,8.551446,-0.32281885,T
1036_Patient1_0DPHBP,7.493656,-0.4880423,T
1040_Patient1_0DPHBP,9.379312,-0.31642208,T
1042_Patient1_0DPHBP,10.307659,1.3745543,T
1044_Patient1_0DPHBP,9.893109,-0.2909419,T
1056_Patient1_0DPHBP,10.183971,2.0101292,T
1059_Patient1_0DPHBP,10.237054,1.7600026,T
1060_Patient1_0DPHBP,7.4948354,-0.8030912,T
1065_Patient1_0DPHBP,9.196994,-0.8773034,T
1066_Patient1_0DPHBP,9.047676,1.9179282,T
1076_Patient1_0DPHBP,7.163311,-1.1518996,T
1083_Patient1_0DPHBP,9.645612,-0.51449084,T
1084_Patient1_0DPHBP,8.273051,0.27107677,T
1099_Patient1_0DPHBP,7.4745936,-0.9134331,T
1100_Patient1_0DPHBP,7.603823,-0.95488006,T
1104_Patient1_0DPHBP,8.521848,-0.71279037,T
1108_Patient1_0DPHBP,8.07022,-0.6053583,T
1109_Patient1_0DPHBP,9.797798,1.4016488,T
1110_Patient1_0DPHBP,9.689298,0.46978155,T
1116_Patient1_0DPHBP,9.947925,-0.80833167,T
1117_Patient1_0DPHBP,10.391041,2.378039,T
1118_Patient1_0DPHBP,6.9510303,-1.5876951,T
1122_Patient1_0DPHBP,10.411805,1.9418597,T
1123_Patient1_0DPHBP,6.9999404,-1.7771263,T
1125_Patient1_0DPHBP,9.75744,1.2165376,T
1130_Patient1_0DPHBP,10.53385,1.9973015,T
1171_Patient1_0DPHBP,9.447526,-0.24594149,T
1172_Patient1_0DPHBP,7.85125,-0.20393506,T
1175_Patient1_0DPHBP,9.259947,1.8167429,T
1176_Patient1_0DPHBP,7.8399434,0.2406899,T
1178_Patient1_0DPHBP,7.446329,-0.74599326,T
1181_Patient1_0DPHBP,7.783728,-0.35307756,T
1186_Patient1_0DPHBP,8.972358,1.1037426,T
1188_Patient1_0DPHBP,8.053173,0.46347153,T
1190_Patient1_0DPHBP,7.5796423,-0.47394493,T
1218_Patient1_0DPHBP,7.692877,-0.056541968,T
1244_Patient1_0DPHBP,7.9418387,0.48674244,T
1246_Patient1_0DPHBP,7.046448,-1.2218297,T
1249_Patient1_0DPHBP,8.000292,-0.55078536,T
1307_Patient1_0DPHBP,8.284016,-0.8522774,T
1312_Patient1_0DPHBP,7.7859917,-0.27609006,T
1314_Patient1_0DPHBP,8.102579,1.3405252,T
1315_Patient1_0DPHBP,8.633954,1.5737364,T
1318_Patient1_0DPHBP,9.306983,1.266599,T
1320_Patient1_0DPHBP,8.107407,0.12967688,T
1326_Patient1_0DPHBP,8.725872,-0.6031406,T
1330_Patient1_0DPHBP,7.47098,-0.7228323,T
1349_Patient1_0DPHBP,10.50626,1.5021576,T
1380_Patient1_0DPHBP,7.7131133,-0.19630338,T
1393_Patient1_0DPHBP,8.761057,0.70346427,T
1400_Patient1_0DPHBP,8.317404,0.074727476,T
1419_Patient1_0DPHBP,8.623752,0.23446235,T
1422_Patient1_0DPHBP,8.845141,-0.48445183,T
1428_Patient1_0DPHBP,8.194378,0.36126506,T
1444_Patient1_0DPHBP,8.594932,1.1010418,T
1458_Patient1_0DPHBP,7.7196646,-0.07737998,T
1477_Patient1_0DPHBP,8.161322,0.13159217,T
1479_Patient1_0DPHBP,7.8487053,-0.31005895,T
1481_Patient1_0DPHBP,8.54766,0.03709951,T
1482_Patient1_0DPHBP,6.954004,-1.0021652,T
1491_Patient1_0DPHBP,7.8511887,0.034599695,T
1493_Patient1_0DPHBP,7.6888504,-0.5889644,T
1500_Patient1_0DPHBP,9.898038,-0.3862404,T
1507_Patient1_0DPHBP,7.5445266,-0.30778363,T
1509_Patient1_0DPHBP,8.1737,0.3545499,T
1515_Patient1_0DPHBP,7.2850804,-1.2076057,T
1523_Patient1_0DPHBP,9.328722,-0.36662585,T
1530_Patient1_0DPHBP,8.84012,-0.8886673,T
1531_Patient1_0DPHBP,6.7365932,-1.248886,T
1532_Patient1_0DPHBP,9.052566,-1.1057926,T
1536_Patient1_0DPHBP,8.717288,-0.12313671,T
1549_Patient1_0DPHBP,9.190165,-0.11144673,T
1550_Patient1_0DPHBP,9.646482,1.2964573,T
1554_Patient1_0DPHBP,8.46642,0.43537492,T
1555_Patient1_0DPHBP,7.821547,-1.2874346,T
1556_Patient1_0DPHBP,8.30738,0.49645242,T
1565_Patient1_0DPHBP,10.138497,2.2462902,T
1567_Patient1_0DPHBP,7.6372557,-0.29323956,T
1575_Patient1_0DPHBP,7.365497,-0.88807327,T
1577_Patient1_0DPHBP,7.171343,-1.0456803,T
1585_Patient1_0DPHBP,7.7221704,-0.21096754,T
1588_Patient1_0DPHBP,10.18812,1.9553763,T
1591_Patient1_0DPHBP,8.711397,-0.0061444743,T
1592_Patient1_0DPHBP,9.185578,0.029247459,T
1596_Patient1_0DPHBP,7.4319663,-1.0527471,T
1599_Patient1_0DPHBP,8.256368,-1.0404556,T
1605_Patient1_0DPHBP,7.3798037,-0.68740106,T
1616_Patient1_0DPHBP,8.219488,-0.6546526,T
1617_Patient1_0DPHBP,7.735173,-0.050823078,T
1619_Patient1_0DPHBP,7.932406,-0.113450326,T
1620_Patient1_0DPHBP,8.884282,-0.56525695,T
1629_Patient1_0DPHBP,9.934354,0.009957716,T
1638_Patient1_0DPHBP,7.4248266,-0.47024897,T
1639_Patient1_0DPHBP,7.8651175,-0.09411933,T
1640_Patient1_0DPHBP,7.51973,-0.47965786,T
1641_Patient1_0DPHBP,7.2566795,-0.83649665,T
1643_Patient1_0DPHBP,7.513068,-0.5522293,T
1644_Patient1_0DPHBP,8.585732,-1.235118,T
1645_Patient1_0DPHBP,8.833678,1.2043995,T
1647_Patient1_0DPHBP,6.677114,-1.9601085,T
1650_Patient1_0DPHBP,9.320827,1.1982867,T
1652_Patient1_0DPHBP,8.055859,0.4713586,T
1653_Patient1_0DPHBP,8.081772,0.22743778,T
1654_Patient1_0DPHBP,10.154814,0.44453344,T
1655_Patient1_0DPHBP,8.246163,-0.33414695,T
1657_Patient1_0DPHBP,7.1557336,-1.2026963,T
1673_Patient1_0DPHBP,8.610506,-0.73649323,T
1674_Patient1_0DPHBP,9.7635,0.06353519,T
1676_Patient1_0DPHBP,8.844201,1.364656,T
1693_Patient1_0DPHBP,9.53008,0.77037,T
1695_Patient1_0DPHBP,8.744835,0.7789646,T
1696_Patient1_0DPHBP,10.390237,2.301256,T
1706_Patient1_0DPHBP,7.0179214,-1.4043162,T
1707_Patient1_0DPHBP,7.997553,0.22613403,T
1713_Patient1_0DPHBP,9.889505,-0.07235963,T
1719_Patient1_0DPHBP,7.4501586,-0.66197777,T
1724_Patient1_0DPHBP,7.8696494,0.016223613,T
