id,umap1,umap2,celltype
58437_Patient1_0DPHBP,10.0382185,0.5737059,B
58650_Patient1_0DPHBP,10.208394,1.7328287,B
58701_Patient1_0DPHBP,9.592757,-0.22056817,B
59155_Patient1_0DPHBP,9.180823,0.5574042,B
59172_Patient1_0DPHBP,9.470726,0.55086404,B
59360_Patient1_0DPHBP,10.522691,1.6624373,B
60001_Patient1_0DPHBP,10.219782,-0.7412779,B
60046_Patient1_0DPHBP,8.45079,-0.3127839,B
60048_Patient1_0DPHBP,8.248476,1.3545305,B
60106_Patient1_0DPHBP,8.633477,1.6920567,B
60135_Patient1_0DPHBP,10.403769,1.9979757,B
60855_Patient1_0DPHBP,10.040193,-0.65862507,B
62459_Patient1_0DPHBP,9.160802,-0.21078663,B
63102_Patient1_0DPHBP,9.976781,-1.1458926,B
63103_Patient1_0DPHBP,10.114198,-0.48571235,B
63173_Patient1_0DPHBP,9.469145,-1.2947433,B
64402_Patient1_0DPHBP,9.249915,-0.14552736,B
64645_Patient1_0DPHBP,7.2552533,0.22209658,B
64726_Patient1_0DPHBP,9.284391,-0.1367066,B
64727_Patient1_0DPHBP,9.97048,1.3558913,B
65388_Patient1_0DPHBP,9.662767,-0.97277534,B
65390_Patient1_0DPHBP,9.433018,-0.6706596,B
65628_Patient1_0DPHBP,8.345418,-0.15413907,B
67966_Patient1_0DPHBP,10.245636,-0.009324138,B
70174_Patient1_0DPHBP,10.092687,-0.82681555,B
71408_Patient1_0DPHBP,10.270173,1.3793097,B
72028_Patient1_0DPHBP,8.706936,0.1394945,B
77480_Patient1_0DPHBP,8.634818,1.4817878,B
77933_Patient1_0DPHBP,8.468831,1.747362,B
78157_Patient1_0DPHBP,10.041306,0.08989605,B
78160_Patient1_0DPHBP,8.097637,-0.8018592,B
78162_Patient1_0DPHBP,9.284855,-1.0913503,B
78343_Patient1_0DPHBP,9.742461,0.27584222,B
79945_Patient1_0DPHBP,10.556118,1.2150308,B
81365_Patient1_0DPHBP,8.990788,1.3868581,B
81893_Patient1_0DPHBP,9.932395,-0.48378584,B
81971_Patient1_0DPHBP,9.815928,0.9583194,B
82665_Patient1_0DPHBP,9.069133,1.7187787,B
82677_Patient1_0DPHBP,8.256315,2.4775443,B
82893_Patient1_0DPHBP,9.294561,0.092071794,B
83081_Patient1_0DPHBP,9.505701,0.54283804,B
83163_Patient1_0DPHBP,10.746723,1.7507385,B
83164_Patient1_0DPHBP,9.106798,1.1185968,B
83167_Patient1_0DPHBP,8.848858,1.5176696,B
83866_Patient1_0DPHBP,8.920453,-0.8847659,B
84724_Patient1_0DPHBP,9.366619,-1.1037542,B
85715_Patient1_0DPHBP,8.651484,1.4052875,B
85811_Patient1_0DPHBP,10.553378,2.0531082,B
87224_Patient1_0DPHBP,8.377811,-0.037514962,B
88038_Patient1_0DPHBP,10.306692,-1.3951011,B
89394_Patient1_0DPHBP,9.292437,0.8903894,B
89412_Patient1_0DPHBP,9.936403,0.027449604,B
89500_Patient1_0DPHBP,10.176365,1.3587524,B
89507_Patient1_0DPHBP,9.559283,0.19982024,B
89523_Patient1_0DPHBP,9.253858,-0.018520722,B
89678_Patient1_0DPHBP,9.347139,1.1479217,B
89680_Patient1_0DPHBP,9.406278,1.0543268,B
89713_Patient1_0DPHBP,9.328864,0.9959049,B
89715_Patient1_0DPHBP,8.828043,1.3843846,B
89750_Patient1_0DPHBP,10.041064,0.4312645,B
90345_Patient1_0DPHBP,8.779954,1.0499064,B
90519_Patient1_0DPHBP,8.654295,1.5740584,B
90595_Patient1_0DPHBP,8.782214,1.2033973,B
90856_Patient1_0DPHBP,9.145853,1.0706555,B
90969_Patient1_0DPHBP,8.445676,-0.95644945,B
91005_Patient1_0DPHBP,9.857489,2.142343,B
91102_Patient1_0DPHBP,8.70653,1.1166098,B
91207_Patient1_0DPHBP,9.120461,1.3134623,B
91269_Patient1_0DPHBP,8.726446,1.5137466,B
91990_Patient1_0DPHBP,10.518282,2.383868,B
92023_Patient1_0DPHBP,10.345652,0.49966943,B
92122_Patient1_0DPHBP,8.651958,-0.3763925,B
92161_Patient1_0DPHBP,9.982729,1.3680357,B
92181_Patient1_0DPHBP,10.273851,0.96903354,B
92191_Patient1_0DPHBP,9.923807,-0.5306635,B
92810_Patient1_0DPHBP,7.92118,-1.2198769,B
94097_Patient1_0DPHBP,10.203124,-0.95898825,B
