id,umap1,umap2,celltype
5515_Patient1_0DPHBP,9.300014,4.7162504,Fibroblast
5526_Patient1_0DPHBP,11.478374,4.8747287,Fibroblast
5527_Patient1_0DPHBP,10.001902,4.7761087,Fibroblast
5567_Patient1_0DPHBP,9.029114,3.3707979,Fibroblast
5568_Patient1_0DPHBP,9.304176,3.4796388,Fibroblast
5639_Patient1_0DPHBP,8.565008,4.772804,Fibroblast
5643_Patient1_0DPHBP,9.312162,3.6978989,Fibroblast
5644_Patient1_0DPHBP,10.532379,4.294921,Fibroblast
5654_Patient1_0DPHBP,11.522083,4.9445157,Fibroblast
5684_Patient1_0DPHBP,11.191916,4.623315,Fibroblast
5686_Patient1_0DPHBP,9.069599,3.6480706,Fibroblast
5729_Patient1_0DPHBP,11.526455,4.883803,Fibroblast
5748_Patient1_0DPHBP,9.68799,4.296785,Fibroblast
5759_Patient1_0DPHBP,10.5157795,5.1239676,Fibroblast
5860_Patient1_0DPHBP,11.223707,3.9222863,Fibroblast
5861_Patient1_0DPHBP,10.44948,3.7133086,Fibroblast
5866_Patient1_0DPHBP,10.885877,4.112944,Fibroblast
5871_Patient1_0DPHBP,11.209402,3.9914587,Fibroblast
5885_Patient1_0DPHBP,8.865583,4.507547,Fibroblast
5887_Patient1_0DPHBP,10.890383,4.403996,Fibroblast
5889_Patient1_0DPHBP,9.965393,2.9533827,Fibroblast
5906_Patient1_0DPHBP,11.137424,4.986823,Fibroblast
5921_Patient1_0DPHBP,10.856035,5.0273232,Fibroblast
5924_Patient1_0DPHBP,10.241312,3.877553,Fibroblast
5964_Patient1_0DPHBP,11.279229,4.931107,Fibroblast
5984_Patient1_0DPHBP,10.861927,5.008441,Fibroblast
5985_Patient1_0DPHBP,7.928527,4.8717694,Fibroblast
5988_Patient1_0DPHBP,10.266873,4.1575065,Fibroblast
5990_Patient1_0DPHBP,8.596434,2.9018152,Fibroblast
6027_Patient1_0DPHBP,9.65239,5.205338,Fibroblast
6031_Patient1_0DPHBP,11.598156,4.7598867,Fibroblast
6041_Patient1_0DPHBP,11.547418,4.0275645,Fibroblast
6042_Patient1_0DPHBP,11.323487,4.8188877,Fibroblast
6043_Patient1_0DPHBP,7.767935,3.1728008,Fibroblast
6049_Patient1_0DPHBP,8.43134,3.4345846,Fibroblast
6053_Patient1_0DPHBP,8.872153,3.7688284,Fibroblast
6054_Patient1_0DPHBP,10.176345,3.155769,Fibroblast
6057_Patient1_0DPHBP,7.542932,2.889722,Fibroblast
6058_Patient1_0DPHBP,8.553504,4.137272,Fibroblast
6079_Patient1_0DPHBP,10.798532,5.289115,Fibroblast
6133_Patient1_0DPHBP,11.476601,5.1558237,Fibroblast
6553_Patient1_0DPHBP,11.266527,5.2188334,Fibroblast
6577_Patient1_0DPHBP,11.651087,4.034135,Fibroblast
6578_Patient1_0DPHBP,11.118761,4.415629,Fibroblast
6585_Patient1_0DPHBP,11.441998,4.1298323,Fibroblast
6601_Patient1_0DPHBP,5.7628856,4.358821,Fibroblast
6774_Patient1_0DPHBP,9.777424,4.8745437,Fibroblast
6881_Patient1_0DPHBP,10.34861,5.4626117,Fibroblast
6882_Patient1_0DPHBP,11.614271,4.235772,Fibroblast
6884_Patient1_0DPHBP,11.576364,4.8674455,Fibroblast
6886_Patient1_0DPHBP,11.659931,3.8693745,Fibroblast
6887_Patient1_0DPHBP,11.629799,4.010226,Fibroblast
6895_Patient1_0DPHBP,11.331139,5.0915117,Fibroblast
6955_Patient1_0DPHBP,11.114881,3.7514243,Fibroblast
6957_Patient1_0DPHBP,11.344104,4.7455735,Fibroblast
6998_Patient1_0DPHBP,10.6727705,5.220832,Fibroblast
7016_Patient1_0DPHBP,10.08009,4.3288307,Fibroblast
7063_Patient1_0DPHBP,11.462902,4.251135,Fibroblast
7069_Patient1_0DPHBP,11.0822735,4.7310576,Fibroblast
7070_Patient1_0DPHBP,9.06665,4.2067575,Fibroblast
7071_Patient1_0DPHBP,10.875044,4.2095814,Fibroblast
7118_Patient1_0DPHBP,11.406364,4.8418717,Fibroblast
7119_Patient1_0DPHBP,11.168445,5.050095,Fibroblast
7122_Patient1_0DPHBP,9.448118,5.168758,Fibroblast
7126_Patient1_0DPHBP,11.476694,5.0460315,Fibroblast
7131_Patient1_0DPHBP,8.36846,4.9817696,Fibroblast
7172_Patient1_0DPHBP,10.91444,5.561122,Fibroblast
7198_Patient1_0DPHBP,11.519187,3.5294218,Fibroblast
7204_Patient1_0DPHBP,10.812082,5.3890986,Fibroblast
7256_Patient1_0DPHBP,10.828359,4.332062,Fibroblast
7257_Patient1_0DPHBP,10.44797,4.0721188,Fibroblast
7301_Patient1_0DPHBP,8.331727,5.0931034,Fibroblast
7328_Patient1_0DPHBP,11.468064,5.1025567,Fibroblast
7330_Patient1_0DPHBP,11.368458,5.067098,Fibroblast
7337_Patient1_0DPHBP,8.261115,4.9072976,Fibroblast
7396_Patient1_0DPHBP,10.292088,4.848863,Fibroblast
7400_Patient1_0DPHBP,9.563516,4.2536063,Fibroblast
7418_Patient1_0DPHBP,9.914002,4.4684815,Fibroblast
