T_subtype,TIL dysfunction score
Cytotoxic CD8T,0.218759957462066
Cytotoxic CD8T,0.364316219843299
Cytotoxic CD8T,0.857035138894337
Cytotoxic CD8T,1.86504450845751
gdT,-1.08919135511047
Proliferating CD8T,0.717742031438825
gdT,-0.419032603607285
Cytotoxic CD8T,0.861185538928386
Treg,1.34878126847399
Treg,1.72341112455404
Proliferating CD8T,1.26914453002413
Cytotoxic CD8T,0.415632299002498
gdT,0.158039294640055
Cytotoxic CD8T,0.538509734505242
Treg,0.95278872865619
Cytotoxic CD8T,2.11407554578075
Cytotoxic CD8T,1.97148686920445
Cytotoxic CD8T,1.17392087402773
Cytotoxic CD8T,0.279697871863463
Cytotoxic CD8T,0.541514984733038
Cytotoxic CD8T,0.379127298130629
gdT,-0.485292112768494
Treg,-0.072375829157651
Cytotoxic CD8T,1.02857201262373
Treg,1.62186163592456
Treg,1.25047283427995
Cytotoxic CD8T,1.18641540683265
Treg,1.44732225134475
Cytotoxic CD8T,1.34635965617464
Cytotoxic CD8T,0.644824114712801
Cytotoxic CD8T,0.373323704005127
Cytotoxic CD8T,1.51660975778161
Naive/CM T,1.71778673920688
Cytotoxic CD8T,2.60398906952398
Cytotoxic CD8T,0.757013280598356
gdT,0.276264497139993
Cytotoxic CD8T,0.754872617123411
Cytotoxic CD8T,0.234498652376869
Cytotoxic CD8T,1.25424097019488
gdT,0.382543965743577
gdT,-0.700648164984371
Cytotoxic CD8T,0.0820587237507965
Cytotoxic CD8T,1.51085661497647
Cytotoxic CD8T,1.33511274040711
Cytotoxic CD8T,0.335851157190431
Cytotoxic CD8T,-0.972052162175786
Cytotoxic CD8T,1.70876171388955
Cytotoxic CD8T,1.26904794076028
Proliferating CD8T,2.15596648116108
Cytotoxic CD8T,0.52827815055175
Cytotoxic CD8T,0.520194183360362
Cytotoxic CD8T,-0.641541411794349
gdT,-0.691263020080609
gdT,0.37769976798038
gdT,0.0334134884834961
Cytotoxic CD8T,1.45191903547807
Cytotoxic CD8T,-0.0463937849457454
Cytotoxic CD8T,2.01971414040477
Cytotoxic CD8T,0.767357439789829
gdT,-0.889987811141655
Treg,0.663127841371478
Cytotoxic CD8T,1.68440531541798
Cytotoxic CD8T,2.63974577276701
Cytotoxic CD8T,1.41780657563266
Cytotoxic CD8T,0.334705401172597
Cytotoxic CD8T,1.17230450157719
Cytotoxic CD8T,1.43089965164367
Cytotoxic CD8T,0.394438375966325
Cytotoxic CD8T,0.499153650672272
Cytotoxic CD8T,0.580259164510435
Cytotoxic CD8T,0.754106508164947
Cytotoxic CD8T,0.37513286517992
Cytotoxic CD8T,0.87871532157914
gdT,-0.15742200524812
Cytotoxic CD8T,-0.989218830810288
gdT,-0.893486686623205
Cytotoxic CD8T,3.10705680658987
Cytotoxic CD8T,1.95036414847397
Cytotoxic CD8T,1.75263557676029
Cytotoxic CD8T,0.512308489024597
gdT,-0.769212682453824
Cytotoxic CD8T,1.57894308992134
Cytotoxic CD8T,1.26132818306727
Cytotoxic CD8T,0.936374758397129
Cytotoxic CD8T,0.609149520207325
Cytotoxic CD8T,2.22376333482673
gdT,-1.10184540926696
Naive/CM T,2.22770432572368
Cytotoxic CD8T,-0.0855872629392811
Cytotoxic CD8T,1.15615884916642
Naive/CM T,0.101008605419371
Cytotoxic CD8T,2.05787137430095
gdT,0.566200336996647
Cytotoxic CD8T,1.55586323459187
Cytotoxic CD8T,0.880608143984557
Naive/CM T,1.1718275192508
Cytotoxic CD8T,0.946089674000004
Naive/CM T,0.530234154720723
Cytotoxic CD8T,-0.480547548096477
Naive/CM T,1.78271862618766
Cytotoxic CD8T,2.0054220101462
Naive/CM T,-1.02962301683056
Cytotoxic CD8T,0.984092928810469
Cytotoxic CD8T,-0.658633263032145
Naive/CM T,-0.178576589722798
Cytotoxic CD8T,0.445201785065407
gdT,-0.516582379129422
Cytotoxic CD8T,1.1090719748585
Cytotoxic CD8T,1.08364218536441
Cytotoxic CD8T,1.16796278600712
Cytotoxic CD8T,0.346241556480789
Cytotoxic CD8T,1.48309476582242
Treg,1.95159532252628
Cytotoxic CD8T,1.10057028353088
Cytotoxic CD8T,1.07372088361744
Cytotoxic CD8T,0.0559743164793715
Naive/CM T,0.665017334317724
Cytotoxic CD8T,1.60513976126006
Cytotoxic CD8T,0.648586603854221
Cytotoxic CD8T,-0.162590053738465
Cytotoxic CD8T,-0.982287781267119
Cytotoxic CD8T,0.235515773254351
Cytotoxic CD8T,-0.910546224834719
Naive/CM T,0.411772986715154
Cytotoxic CD8T,1.40827682070365
Treg,0.179744212370342
Naive/CM T,0.855978981217
Cytotoxic CD8T,0.864964214322262
Naive/CM T,1.33984275532911
Cytotoxic CD8T,0.525185144812897
Cytotoxic CD8T,1.43311923822103
Cytotoxic CD8T,-0.304036280905553
gdT,1.13429406497409
gdT,0.0679658341357369
Naive/CM T,-1.13722335460574
Naive/CM T,-0.308567061232714
Cytotoxic CD8T,0.971480503310781
Cytotoxic CD8T,1.51831241255498
Cytotoxic CD8T,0.0969835782739962
Cytotoxic CD8T,0.33916858084358
Cytotoxic CD8T,2.19380045777227
Cytotoxic CD8T,2.09955967371525
Treg,0.2581945181397
Cytotoxic CD8T,0.00679669773351809
Cytotoxic CD8T,0.177427904802447
Cytotoxic CD8T,0.299411382534035
Cytotoxic CD8T,0.546453509555894
gdT,-0.218625256173454
Cytotoxic CD8T,0.0820366803653815
Cytotoxic CD8T,1.21840618259895
Cytotoxic CD8T,-0.495268402341556
Cytotoxic CD8T,0.519923685301013
Cytotoxic CD8T,0.781556745748271
Cytotoxic CD8T,1.16032180221589
Cytotoxic CD8T,0.673537859873002
gdT,-1.49211794831031
Cytotoxic CD8T,1.17826185972443
Cytotoxic CD8T,0.272555931257983
Naive/CM T,0.0667653991102416
Cytotoxic CD8T,0.641380106419892
Cytotoxic CD8T,1.33381158319302
gdT,-0.969226232962846
Treg,0.330349602944587
Cytotoxic CD8T,0.455703967889486
gdT,-0.702763106471808
gdT,0.364349385396622
Naive/CM T,0.131125129554538
Cytotoxic CD8T,-0.251255933292488
Cytotoxic CD8T,0.746266895318384
Cytotoxic CD8T,0.345864256307052
gdT,-0.207755092838601
Cytotoxic CD8T,-0.141604823407528
gdT,1.17053706819024
Cytotoxic CD8T,1.49352536997885
Cytotoxic CD8T,-0.144714538945204
Cytotoxic CD8T,0.323340841378016
Cytotoxic CD8T,-0.114133438314662
Cytotoxic CD8T,0.720789862989623
Treg,1.95823667686198
Naive/CM T,0.095643424584548
Cytotoxic CD8T,1.19412186147462
Cytotoxic CD8T,0.0241822625147447
Cytotoxic CD8T,0.162504357464973
Cytotoxic CD8T,1.80615859539093
Cytotoxic CD8T,0.833176091995938
Cytotoxic CD8T,-0.452237542537503
Cytotoxic CD8T,1.35363880692442
Cytotoxic CD8T,0.779089117823057
Cytotoxic CD8T,0.575617302967848
Cytotoxic CD8T,1.13713107603044
Cytotoxic CD8T,0.672520190582383
Cytotoxic CD8T,0.141301458196122
Treg,1.47255410939728
Treg,1.41191643841926
Treg,1.81921348007234
Treg,0.976194366928218
Cytotoxic CD8T,-0.126675402135224
Cytotoxic CD8T,0.364717350449673
Cytotoxic CD8T,0.966973947924237
Cytotoxic CD8T,-0.776074528442124
Cytotoxic CD8T,0.622458771805766
Treg,1.81723033348551
Cytotoxic CD8T,-0.617869714517842
Treg,1.05705045763248
Cytotoxic CD8T,-1.49007793326374
Cytotoxic CD8T,1.53232029813372
gdT,-0.489581581906082
Cytotoxic CD8T,0.747367127669202
Naive/CM T,1.17889406716344
Cytotoxic CD8T,-0.340912070889301
gdT,-0.62399614016887
gdT,0.675333845690995
Cytotoxic CD8T,1.82101614631507
Cytotoxic CD8T,0.460549008434637
Treg,1.36066607205778
Treg,1.25494759245772
gdT,-0.566981978950742
Cytotoxic CD8T,0.711125703829119
Treg,2.56439323237112
Cytotoxic CD8T,2.03221649750594
Cytotoxic CD8T,2.51158640500607
Cytotoxic CD8T,0.744217081587444
Cytotoxic CD8T,1.36999456205361
Cytotoxic CD8T,1.95775806139353
Cytotoxic CD8T,1.91353709333122
Cytotoxic CD8T,1.97873026691245
Cytotoxic CD8T,0.824158759248181
Cytotoxic CD8T,0.773475527343319
Treg,1.62003101002086
Cytotoxic CD8T,0.736021002889771
Cytotoxic CD8T,2.82195417203896
Cytotoxic CD8T,2.01593552549764
Cytotoxic CD8T,-0.857423990691859
Cytotoxic CD8T,0.928794565126877
Cytotoxic CD8T,0.928013294158139
Cytotoxic CD8T,0.72857753385365
Cytotoxic CD8T,1.32315405159453
gdT,-0.508143692473612
gdT,-0.082435126704511
Cytotoxic CD8T,0.578133222164613
Cytotoxic CD8T,1.07394837694658
Cytotoxic CD8T,0.0703870028656414
Cytotoxic CD8T,0.890064036535326
Cytotoxic CD8T,1.44832683668076
Cytotoxic CD8T,2.11574110336249
Cytotoxic CD8T,2.2789314893705
gdT,1.84005914598052
Cytotoxic CD8T,0.991705969070531
gdT,1.40635304252726
Treg,1.2983249048686
gdT,-0.617142077480259
Cytotoxic CD8T,1.95745128069737
Cytotoxic CD8T,1.95457784049186
Cytotoxic CD8T,-0.452270990026257
Cytotoxic CD8T,-0.14663682309904
Cytotoxic CD8T,1.1533128457476
Cytotoxic CD8T,-0.271529361007077
Cytotoxic CD8T,-0.251757446353581
Naive/CM T,-0.658743865730226
Cytotoxic CD8T,1.25026460127397
Naive/CM T,0.10135177157982
Cytotoxic CD8T,0.651495912698392
Cytotoxic CD8T,0.754383510565405
Cytotoxic CD8T,0.107136516692018
Cytotoxic CD8T,-0.181188907986211
gdT,0.867131236575706
Cytotoxic CD8T,1.97215307556969
Cytotoxic CD8T,1.35330895120783
Cytotoxic CD8T,2.01849946713598
gdT,-0.64612334307186
Cytotoxic CD8T,1.38417106047745
Naive/CM T,1.56871840280071
Cytotoxic CD8T,1.60830728801057
Cytotoxic CD8T,1.32905943684379
Naive/CM T,0.320379979010616
Cytotoxic CD8T,1.24115696181874
Proliferating CD8T,0.157845008532878
Cytotoxic CD8T,0.952079414061209
Cytotoxic CD8T,1.288023110592
Cytotoxic CD8T,2.3555565579329
gdT,-0.218489382450138
Cytotoxic CD8T,1.4172046653312
Cytotoxic CD8T,0.698061695058552
Naive/CM T,1.87781932473266
Cytotoxic CD8T,1.23651408409887
Cytotoxic CD8T,1.39181560088917
Cytotoxic CD8T,0.322199512989778
Cytotoxic CD8T,0.0325321630326016
Cytotoxic CD8T,0.661332850224371
Cytotoxic CD8T,1.50002122412608
Naive/CM T,1.14370869481286
Cytotoxic CD8T,-0.0199191051104103
Cytotoxic CD8T,0.287663558572845
Cytotoxic CD8T,0.133213236770468
Cytotoxic CD8T,-0.313371185184449
Cytotoxic CD8T,-0.620770154661322
Cytotoxic CD8T,1.07187756625088
Cytotoxic CD8T,1.42502912423239
Cytotoxic CD8T,0.799716325777361
Cytotoxic CD8T,0.13380899489808
Proliferating CD8T,1.33852821575914
Cytotoxic CD8T,-0.672687379972795
gdT,0.399640612235953
Treg,0.931111957423698
Cytotoxic CD8T,1.29978876604506
Naive/CM T,1.66708123473906
gdT,1.07286650433852
Cytotoxic CD8T,-0.48184607279309
Cytotoxic CD8T,2.24802726923033
Treg,-0.20579789976909
Naive/CM T,-0.181860855551485
gdT,-1.16000153297601
Cytotoxic CD8T,1.90401332927808
Cytotoxic CD8T,0.99708049309094
gdT,0.994601456021825
Cytotoxic CD8T,1.16224976338661
gdT,-0.443678236914991
Cytotoxic CD8T,1.85846190019087
Cytotoxic CD8T,-0.0758794390709993
Cytotoxic CD8T,0.536627158554109
Cytotoxic CD8T,0.218570094952035
Cytotoxic CD8T,-0.886769612630208
Cytotoxic CD8T,1.49162194760774
Naive/CM T,1.49858509544926
Naive/CM T,0.910607510674915
Cytotoxic CD8T,-0.117742362368518
Cytotoxic CD8T,-0.452964909064929
Cytotoxic CD8T,0.390366261907662
Cytotoxic CD8T,3.29080107986633
Treg,0.818386135679302
Cytotoxic CD8T,1.93728811628302
Cytotoxic CD8T,0.722043754518494
Cytotoxic CD8T,2.50645453498092
Cytotoxic CD8T,-0.198718505816362
Cytotoxic CD8T,0.919441038996002
Cytotoxic CD8T,2.7444225227942
Cytotoxic CD8T,1.52069767904248
Cytotoxic CD8T,0.760421474690669
Cytotoxic CD8T,-0.289861765774813
Cytotoxic CD8T,1.22414441340569
Cytotoxic CD8T,0.654466995981228
Cytotoxic CD8T,0.178991891701008
Cytotoxic CD8T,2.14150535900715
Cytotoxic CD8T,1.39366173828211
Cytotoxic CD8T,0.980926842988587
Cytotoxic CD8T,1.89468166574447
gdT,1.16352307653662
Cytotoxic CD8T,1.47110261439941
Cytotoxic CD8T,1.1416673532584
Cytotoxic CD8T,0.743616040950933
Treg,1.4594783621661
Proliferating CD8T,0.798220085375236
gdT,0.1662316594517
Naive/CM T,1.23220468457943
Cytotoxic CD8T,2.37486652323189
Cytotoxic CD8T,1.26032211916643
Treg,1.74697340198433
Treg,1.2379136855036
Cytotoxic CD8T,0.818071607303417
gdT,0.507228297528622
Cytotoxic CD8T,0.876758789159278
gdT,0.589323011563645
Naive/CM T,-0.470461180715849
Cytotoxic CD8T,-0.140646190522337
Cytotoxic CD8T,1.69094393369259
gdT,-0.915335654540327
Cytotoxic CD8T,2.60982037598688
Cytotoxic CD8T,1.59871970237855
Treg,-0.0869313805266278
Cytotoxic CD8T,1.27883523211166
Cytotoxic CD8T,0.455618008162624
Cytotoxic CD8T,-0.406162831546388
Cytotoxic CD8T,0.112272358007881
gdT,-0.398679685559047
gdT,-1.10121592440346
Cytotoxic CD8T,0.291966046473776
gdT,-0.150261927356679
Cytotoxic CD8T,2.5729883663078
Cytotoxic CD8T,0.181851729782136
Treg,0.8669964842094
Cytotoxic CD8T,2.09098231750445
gdT,0.465032387989519
Cytotoxic CD8T,2.05340339601501
Cytotoxic CD8T,1.51104505537596
gdT,-1.21013883842054
Treg,0.114919302243426
Cytotoxic CD8T,0.6816107579904
Cytotoxic CD8T,0.775351115059399
Cytotoxic CD8T,-0.183361210732329
Cytotoxic CD8T,1.4554465282459
Cytotoxic CD8T,0.921540587615429
Cytotoxic CD8T,0.265717384091055
Cytotoxic CD8T,-0.729451645924391
gdT,-1.41436759042773
gdT,-1.04598846428826
Cytotoxic CD8T,0.628096915870757
Cytotoxic CD8T,0.0152628819987838
Cytotoxic CD8T,0.946200078435982
Cytotoxic CD8T,0.174622002750151
Cytotoxic CD8T,0.22500995920946
Proliferating CD8T,0.61480906044958
Cytotoxic CD8T,2.32518274469893
Cytotoxic CD8T,1.7439328691672
gdT,-1.01883129287219
Treg,0.755025964458699
Cytotoxic CD8T,1.27670028665017
Cytotoxic CD8T,-0.339291113879665
Cytotoxic CD8T,1.54750570199118
gdT,-0.708496373333168
Cytotoxic CD8T,2.61163316905456
Cytotoxic CD8T,-0.533414332273562
Cytotoxic CD8T,2.35066322342789
Cytotoxic CD8T,2.18776594273551
Cytotoxic CD8T,-0.117704205986813
Cytotoxic CD8T,1.02460333896069
gdT,-0.629082184765354
Cytotoxic CD8T,0.994193369439994
Treg,2.02072076347195
Cytotoxic CD8T,0.544177015706466
Cytotoxic CD8T,0.413420149606243
Cytotoxic CD8T,0.0920707710701616
Treg,0.794600168863932
gdT,-1.06418477657229
Naive/CM T,0.197831682792593
gdT,-0.0209920297129377
Cytotoxic CD8T,0.906836273806291
Cytotoxic CD8T,0.345472783417328
Treg,0.597731546586126
Cytotoxic CD8T,2.09914240121337
Cytotoxic CD8T,-0.408858867494718
gdT,-0.948025784751241
gdT,-0.570146302592174
Cytotoxic CD8T,1.29360529366641
gdT,-0.729063469898205
Cytotoxic CD8T,0.712650092073189
Cytotoxic CD8T,2.55547381959556
Cytotoxic CD8T,0.784866455325448
gdT,0.0680447263227037
Cytotoxic CD8T,-0.770670123298542
gdT,0.701994516212726
Cytotoxic CD8T,0.512135759048515
Cytotoxic CD8T,0.283718701900941
Treg,1.00367109904917
Proliferating CD8T,1.08031714979068
Cytotoxic CD8T,1.74709268184175
gdT,-0.578139899228978
Cytotoxic CD8T,0.643769418126348
Cytotoxic CD8T,0.622822396598961
gdT,1.20080053478668
gdT,0.804040893355753
Cytotoxic CD8T,1.61859358827189
gdT,-0.190421037895734
Cytotoxic CD8T,0.458601376975061
Cytotoxic CD8T,2.94119732072439
Cytotoxic CD8T,1.15575045477428
gdT,0.530190986004238
Treg,0.0263918929741868
Treg,-0.422162805332777
gdT,0.16995682155187
gdT,-0.481163545088334
Cytotoxic CD8T,0.594865960248177
Cytotoxic CD8T,2.42562970785795
Proliferating CD8T,2.0709701978967
Cytotoxic CD8T,1.13323291378007
Naive/CM T,0.638144286776025
Cytotoxic CD8T,1.39911483458182
Cytotoxic CD8T,0.780875359898809
Treg,1.2687478337681
gdT,-1.05040025341418
gdT,-1.09705020576568
Cytotoxic CD8T,-0.0487733804650336
Cytotoxic CD8T,0.923774947743755
Cytotoxic CD8T,0.910916760574351
Cytotoxic CD8T,0.448785331570152
Cytotoxic CD8T,1.20487417042297
Cytotoxic CD8T,-0.0349836356208055
Cytotoxic CD8T,-0.949027068855226
Naive/CM T,-0.670796593954396
Cytotoxic CD8T,0.911287913950838
Cytotoxic CD8T,0.95118996053619
Cytotoxic CD8T,0.953518464919796
Cytotoxic CD8T,0.192681942295238
Proliferating CD8T,0.701669326040255
Cytotoxic CD8T,0.379528674716425
Cytotoxic CD8T,0.29426180871126
gdT,-0.452623056810955
Cytotoxic CD8T,1.34379401015428
Cytotoxic CD8T,0.321874517719034
Cytotoxic CD8T,1.5074515097405
Cytotoxic CD8T,0.293147497734946
Naive/CM T,0.018294749081849
Proliferating CD8T,1.01178947647664
Naive/CM T,-0.473859399872148
Cytotoxic CD8T,0.54082918066303
Cytotoxic CD8T,1.38737790226684
Cytotoxic CD8T,0.72725961509097
Cytotoxic CD8T,0.186631567634437
Proliferating CD8T,1.72150430820457
Cytotoxic CD8T,0.75790356615213
Cytotoxic CD8T,-0.261345149934753
Naive/CM T,0.368865570944745
Cytotoxic CD8T,0.624718469158707
Cytotoxic CD8T,0.745668628335083
Cytotoxic CD8T,1.66336054193713
Cytotoxic CD8T,-0.424287919682293
Naive/CM T,0.0310126322100413
Cytotoxic CD8T,0.360912388861389
Cytotoxic CD8T,0.544699474654624
Cytotoxic CD8T,-0.454507031686042
Cytotoxic CD8T,-1.10345461538259
Naive/CM T,0.0953783659635924
Cytotoxic CD8T,1.10750336677277
Cytotoxic CD8T,1.10274506959384
Naive/CM T,0.497820099446872
Naive/CM T,1.08138934586399
Cytotoxic CD8T,0.221999475534236
Cytotoxic CD8T,-0.156952038711859
Cytotoxic CD8T,1.20216063969231
Cytotoxic CD8T,1.72233665955579
Cytotoxic CD8T,1.1486776552207
Cytotoxic CD8T,0.891315099972919
Cytotoxic CD8T,0.50798883901842
Cytotoxic CD8T,1.39263173641664
Cytotoxic CD8T,1.56903097947102
gdT,-0.607225119017479
gdT,-0.182759065876719
Cytotoxic CD8T,1.17420508644797
Cytotoxic CD8T,0.24686006326924
Cytotoxic CD8T,0.501267810200535
gdT,2.10053947023979
gdT,-0.884570431591676
Cytotoxic CD8T,0.656603229138278
Cytotoxic CD8T,1.6530870635212
Cytotoxic CD8T,0.232712843117367
Cytotoxic CD8T,-0.480622623569953
Naive/CM T,1.00056371090696
Cytotoxic CD8T,0.51480150121967
Cytotoxic CD8T,0.428192121197926
Cytotoxic CD8T,2.7345409433635
Naive/CM T,-0.333021124288009
gdT,0.309892155739352
gdT,0.191972471778874
gdT,-0.809460155723631
gdT,-0.233410048266377
Cytotoxic CD8T,1.96264780701844
Cytotoxic CD8T,0.991139048333735
Cytotoxic CD8T,2.4085087335975
Cytotoxic CD8T,1.85159658764011
Cytotoxic CD8T,1.65334378001217
Cytotoxic CD8T,1.21998197785391
Naive/CM T,1.78751258231788
Cytotoxic CD8T,1.53114535121366
Cytotoxic CD8T,0.998029897043283
Naive/CM T,-0.129586478200405
Cytotoxic CD8T,-0.214080968484482
Cytotoxic CD8T,-0.39086522847687
Proliferating CD8T,2.42910510675431
Cytotoxic CD8T,2.02415895630054
Cytotoxic CD8T,2.14901296280907
Naive/CM T,-0.0917395288630049
Cytotoxic CD8T,-0.0795012125253173
Cytotoxic CD8T,0.752817512818673
gdT,0.0915281068615041
Cytotoxic CD8T,0.0416076437027375
Proliferating CD8T,-0.0814426931551932
gdT,-0.184016198150871
Cytotoxic CD8T,-0.321265925984722
Cytotoxic CD8T,0.284351097520931
Cytotoxic CD8T,0.575060714710926
Cytotoxic CD8T,1.2797398731858
gdT,-0.393842923632804
Treg,1.01979197743411
Treg,1.37095444096571
Cytotoxic CD8T,-1.20830093579362
Cytotoxic CD8T,1.59998980032213
Cytotoxic CD8T,-0.640650214906978
Cytotoxic CD8T,0.589705724628816
Cytotoxic CD8T,1.58360691352828
Cytotoxic CD8T,0.286724352685392
Cytotoxic CD8T,1.32367324829101
Naive/CM T,-0.191601670569647
Cytotoxic CD8T,0.582292451919007
Cytotoxic CD8T,0.204343438232508
Cytotoxic CD8T,2.72514353746087
gdT,-0.104365836742312
Cytotoxic CD8T,1.30883570234904
Cytotoxic CD8T,1.03600577824211
Treg,1.85869191380098
gdT,0.251018743266347
Cytotoxic CD8T,1.00810858663998
Cytotoxic CD8T,-0.000719108070766028
Cytotoxic CD8T,0.380188206033525
Cytotoxic CD8T,0.178465978959818
Cytotoxic CD8T,-0.481692797705856
Cytotoxic CD8T,2.15927858198083
Cytotoxic CD8T,0.448192000977164
Cytotoxic CD8T,1.40411696323128
Naive/CM T,-0.285754668536196
gdT,-0.137785746229627
Cytotoxic CD8T,0.813304938759242
Cytotoxic CD8T,1.11158201474383
Cytotoxic CD8T,1.7804841544949
Cytotoxic CD8T,1.42870964442784
Cytotoxic CD8T,0.702503026917923
Cytotoxic CD8T,1.1836003215486
Cytotoxic CD8T,0.744278126152742
Cytotoxic CD8T,-0.712070955702584
Naive/CM T,0.273192144263538
Cytotoxic CD8T,-0.575353478612489
Naive/CM T,0.395562600719836
Cytotoxic CD8T,2.18778555925838
Cytotoxic CD8T,2.24902573330793
gdT,0.652500817942064
Cytotoxic CD8T,0.175257502012138
gdT,0.383059644127833
Cytotoxic CD8T,0.822869492383638
Cytotoxic CD8T,0.206092735005567
Cytotoxic CD8T,0.933789912540363
Cytotoxic CD8T,0.53527708638294
Cytotoxic CD8T,1.54111991221002
Cytotoxic CD8T,0.554514436674756
Treg,0.19932368777855
gdT,-0.280545652710778
gdT,0.873231610922514
Cytotoxic CD8T,1.26168287329643
gdT,0.312735819665372
Treg,0.728486186774202
Treg,0.811582405353785
gdT,0.0616028155971363
Cytotoxic CD8T,1.93989507071647
Cytotoxic CD8T,0.926749062084496
Cytotoxic CD8T,0.578909103092465
Cytotoxic CD8T,0.182461088689974
Naive/CM T,0.241077536340327
Naive/CM T,0.815379058751865
Cytotoxic CD8T,0.359695017211785
Cytotoxic CD8T,1.81463588098978
Cytotoxic CD8T,1.14193035230576
Cytotoxic CD8T,1.43339115704676
Cytotoxic CD8T,1.57528427371347
Cytotoxic CD8T,1.39735448083212
gdT,0.64157845925243
Cytotoxic CD8T,0.956241068661926
Cytotoxic CD8T,0.625724175515689
Cytotoxic CD8T,1.56232981718787
Cytotoxic CD8T,1.47711760162719
Cytotoxic CD8T,0.242940059255931
Cytotoxic CD8T,0.901242810626362
gdT,-0.327728680778003
Cytotoxic CD8T,1.68190598706278
Naive/CM T,-0.43687979077856
Naive/CM T,0.56515507230967
Treg,-0.673597109998255
Cytotoxic CD8T,0.89642623917497
Cytotoxic CD8T,-0.124546122265332
gdT,-0.381877332274724
Cytotoxic CD8T,1.74103506086912
Cytotoxic CD8T,0.578441838969471
Cytotoxic CD8T,0.0895438325329514
Cytotoxic CD8T,-0.0593024234355041
Cytotoxic CD8T,1.20924954216105
Cytotoxic CD8T,2.10533489955824
gdT,-0.718062159542973
Cytotoxic CD8T,0.371386230285945
Cytotoxic CD8T,0.734720869917866
Cytotoxic CD8T,0.12291549376151
Cytotoxic CD8T,0.662258935865169
Cytotoxic CD8T,1.08377671191354
Cytotoxic CD8T,-0.864077545875726
Cytotoxic CD8T,0.9269288542238729
Cytotoxic CD8T,0.103708365334852
Cytotoxic CD8T,-0.703884673168996
Cytotoxic CD8T,0.275671662538298
Cytotoxic CD8T,0.244887718270579
gdT,0.0821663666309144
Cytotoxic CD8T,0.971574725526751
gdT,-1.27919458822098
Treg,2.66040765978737
Treg,1.13349956353841
Cytotoxic CD8T,1.34596251366086
Proliferating CD8T,0.510343796271014
Cytotoxic CD8T,0.177965525760879
Proliferating CD8T,0.542954965743319
Naive/CM T,1.42074484149698
Cytotoxic CD8T,-0.0458905997622425
Cytotoxic CD8T,0.255648469824115
Cytotoxic CD8T,1.59455325588363
Cytotoxic CD8T,0.591469768069847
Cytotoxic CD8T,0.88932683217517
Naive/CM T,-0.11400831274956
Cytotoxic CD8T,0.969065431644582
Cytotoxic CD8T,-0.0556799375817672
Cytotoxic CD8T,2.89716269484366
Cytotoxic CD8T,0.0171406169942434
Cytotoxic CD8T,2.32152747435835
Naive/CM T,-0.10357955679917
Cytotoxic CD8T,1.61831080065049
Naive/CM T,1.28381015516822
Cytotoxic CD8T,0.504295164972564
Naive/CM T,-0.184676410279868
Proliferating CD8T,-0.389237502664642
Cytotoxic CD8T,1.4505044051339
Cytotoxic CD8T,0.875551903894705
gdT,-0.203767262351941
Cytotoxic CD8T,1.83579382382286
Cytotoxic CD8T,1.06576867537065
Cytotoxic CD8T,0.433474247013707
Cytotoxic CD8T,1.15879529827996
Cytotoxic CD8T,0.251409939261201
Cytotoxic CD8T,2.53645556707294
Cytotoxic CD8T,2.02086158736311
Cytotoxic CD8T,1.18224100028233
Cytotoxic CD8T,0.0381756017038399
gdT,-0.611865009028278
Cytotoxic CD8T,0.657355504106517
Treg,0.748940304520266
Cytotoxic CD8T,1.84929895703434
Cytotoxic CD8T,1.5892627667675
Cytotoxic CD8T,-0.418134995797219
Cytotoxic CD8T,1.08140445679657
Cytotoxic CD8T,0.760985926224195
gdT,-0.888361778958235
Cytotoxic CD8T,-0.114723995926516
Cytotoxic CD8T,1.64300911320692
gdT,1.23949630231904
Cytotoxic CD8T,1.13761082461722
Cytotoxic CD8T,0.116001518953846
gdT,0.190553446064707
Cytotoxic CD8T,0.981198013122859
gdT,0.260459168684827
Cytotoxic CD8T,1.68621190657827
Cytotoxic CD8T,2.08679816183529
Treg,1.35427318785373
Cytotoxic CD8T,2.47160318117901
Cytotoxic CD8T,0.413950311877174
Cytotoxic CD8T,1.67377037763427
Cytotoxic CD8T,0.252867919110008
Cytotoxic CD8T,2.82752548228526
Cytotoxic CD8T,-0.0143378649571144
Naive/CM T,0.00306051763705239
gdT,0.0793898362689996
Cytotoxic CD8T,0.709739343644532
Cytotoxic CD8T,-0.856979066003284
Cytotoxic CD8T,1.62926071306783
Naive/CM T,1.66063334120252
Cytotoxic CD8T,0.358515174225907
Cytotoxic CD8T,2.67873260788383
Cytotoxic CD8T,1.85797048976002
Cytotoxic CD8T,0.710927011598744
gdT,-0.021717608521067
Treg,1.33550199813789
Cytotoxic CD8T,1.937309375357
Cytotoxic CD8T,-0.152351977541213
Cytotoxic CD8T,1.68038437717644
Cytotoxic CD8T,1.19171142578125
Cytotoxic CD8T,0.183425899287863
Cytotoxic CD8T,1.03246267317381
Cytotoxic CD8T,0.243150439541301
Cytotoxic CD8T,1.79437830617849
Cytotoxic CD8T,0.682506238683333
Cytotoxic CD8T,1.94913428093531
Cytotoxic CD8T,0.613061644142156
Cytotoxic CD8T,-0.000246353095648244
Cytotoxic CD8T,0.845249509374552
Cytotoxic CD8T,-0.0620080223379209
Proliferating CD8T,-0.408100159761349
Cytotoxic CD8T,1.2139484185077
