T_subtype,Cytotoxicity score
Cytotoxic CD8T,0.638328943723513
gdT,0.860315670201807
Cytotoxic CD8T,-0.130180971122082
gdT,0.485960337850782
Cytotoxic CD8T,-0.413430044680465
Cytotoxic CD8T,0.0129051443971233
Cytotoxic CD8T,-0.613235327932569
Cytotoxic CD8T,-0.420469601949056
Cytotoxic CD8T,1.67829107355188
Cytotoxic CD8T,0.423995300575539
Cytotoxic CD8T,-0.153369401708061
Cytotoxic CD8T,0.802818566192815
Cytotoxic CD8T,0.863309392222651
Cytotoxic CD8T,-0.552007366109777
gdT,0.764630929923351
Naive/CM T,1.46708334816826
Cytotoxic CD8T,0.0155765774809284
Treg,-0.263000922438539
Cytotoxic CD8T,1.45153501004348
Cytotoxic CD8T,-0.338562238363572
Cytotoxic CD8T,-0.282362864341264
Cytotoxic CD8T,0.446196859265551
Cytotoxic CD8T,0.689241794892299
Cytotoxic CD8T,0.76006774549131
Cytotoxic CD8T,0.128370108427824
Cytotoxic CD8T,1.93692844002335
gdT,0.669094318225059
gdT,1.05080129187784
Cytotoxic CD8T,0.251817612000453
Naive/CM T,0.710817359111927
Cytotoxic CD8T,-0.924072388513588
Cytotoxic CD8T,0.788063626230499
Naive/CM T,0.511480578669795
Cytotoxic CD8T,1.9029029328146
Treg,-0.675614855907581
Treg,0.0820741712311168
Cytotoxic CD8T,0.453031481048207
Cytotoxic CD8T,0.566828456925757
Cytotoxic CD8T,0.467363975666187
gdT,0.876221282982532
Treg,-0.388745996687147
Cytotoxic CD8T,0.633733993695106
gdT,-0.716386324093665
Cytotoxic CD8T,2.98391226191579
Cytotoxic CD8T,0.183335404337188
Cytotoxic CD8T,1.22140887931541
Cytotoxic CD8T,1.65380323080368
Cytotoxic CD8T,-1.20112575572214
Cytotoxic CD8T,1.3816547187758
Cytotoxic CD8T,-0.644644713696138
Naive/CM T,1.34366497287043
gdT,0.578307290136078
Cytotoxic CD8T,1.64483304671299
Cytotoxic CD8T,0.559842604177969
Naive/CM T,0.589742972527021
Cytotoxic CD8T,1.56745075002128
Naive/CM T,-0.412568224800957
Cytotoxic CD8T,0.131798579369062
Cytotoxic CD8T,0.448400544531551
Cytotoxic CD8T,1.35124898839879
Cytotoxic CD8T,2.11801048561378
Cytotoxic CD8T,0.575876374303558
Cytotoxic CD8T,-0.395391164002595
Cytotoxic CD8T,1.78451960469469
Cytotoxic CD8T,1.67067301420517
Cytotoxic CD8T,-0.128425336178438
Cytotoxic CD8T,2.23810833766136
Treg,-0.0352195045094432
gdT,1.20898246470792
Cytotoxic CD8T,-0.45185155927399
Cytotoxic CD8T,0.439000444647706
Cytotoxic CD8T,0.858141260382569
Cytotoxic CD8T,1.28356670744625
Cytotoxic CD8T,1.47364980497477
gdT,0.370699240837568
Naive/CM T,-0.204680503150563
Cytotoxic CD8T,1.02482092527695
Cytotoxic CD8T,-0.353044062484929
Cytotoxic CD8T,1.0816207844534
Naive/CM T,0.797211576391149
gdT,-0.0604311801769115
Naive/CM T,1.13090987264374
Cytotoxic CD8T,1.25721333939352
gdT,0.146742239410494
Cytotoxic CD8T,0.487721219474886
Naive/CM T,1.09830529454313
Cytotoxic CD8T,0.675504893432428
Cytotoxic CD8T,0.350154988559675
Cytotoxic CD8T,1.11123670472039
Naive/CM T,1.13349757665469
Cytotoxic CD8T,1.38302205521383
Naive/CM T,0.161220744804099
Naive/CM T,-0.0208408346882573
Cytotoxic CD8T,0.682679011497968
Naive/CM T,0.865970407003237
Cytotoxic CD8T,1.90555592525152
Cytotoxic CD8T,0.420552704069349
Cytotoxic CD8T,0.492681615146589
Cytotoxic CD8T,0.60806366249367
Naive/CM T,0.685554480847017
Naive/CM T,1.19603693338088
Cytotoxic CD8T,1.12190864409929
gdT,1.29098288806868
Cytotoxic CD8T,0.680850214428371
gdT,1.14443094053386
Cytotoxic CD8T,1.14067414954856
Cytotoxic CD8T,0.176726750385614
Cytotoxic CD8T,0.104215724968615
Naive/CM T,1.6784833036823
Cytotoxic CD8T,2.23383669794341
Cytotoxic CD8T,1.14182473995067
Treg,-0.00397796984072074
gdT,1.00520830978581
Cytotoxic CD8T,0.496768480465735
Cytotoxic CD8T,1.39189464074594
Cytotoxic CD8T,0.501069342648541
Cytotoxic CD8T,1.957119550234
Cytotoxic CD8T,1.96465146688767
Naive/CM T,0.455112510257297
Cytotoxic CD8T,0.463280983913092
Cytotoxic CD8T,0.343232681721816
Cytotoxic CD8T,0.611641910341051
Cytotoxic CD8T,1.72090878310026
Proliferating CD8T,0.233095048386373
Cytotoxic CD8T,0.167956670125325
Cytotoxic CD8T,0.652779988300653
Cytotoxic CD8T,1.23841386076844
Cytotoxic CD8T,2.09933100217654
Naive/CM T,1.68846113004802
Cytotoxic CD8T,1.22489613956875
Cytotoxic CD8T,1.0853740962935
Cytotoxic CD8T,-0.0447140034334159
Cytotoxic CD8T,0.695314663427847
gdT,0.501575502348534
gdT,0.673086964053872
Cytotoxic CD8T,0.934743978359081
Cytotoxic CD8T,1.80149094263712
gdT,0.463598207191184
gdT,1.61044423962816
Cytotoxic CD8T,0.78885175269327
Cytotoxic CD8T,1.48557116367198
Cytotoxic CD8T,0.627177479826373
Cytotoxic CD8T,2.62602207984453
Treg,-0.518790814611646
Cytotoxic CD8T,1.42548301484849
Proliferating CD8T,-0.830254866753095
Cytotoxic CD8T,1.55751812310866
gdT,-0.0236273959830954
Cytotoxic CD8T,1.06271112701039
Cytotoxic CD8T,1.66648738766893
Cytotoxic CD8T,0.515341923560625
Cytotoxic CD8T,0.772382621411924
Cytotoxic CD8T,1.04923447856196
Cytotoxic CD8T,2.44333474724381
Cytotoxic CD8T,1.39580187974152
Cytotoxic CD8T,1.50619987205222
Naive/CM T,1.36336227405218
Cytotoxic CD8T,1.01659596702198
Cytotoxic CD8T,0.0470369362536771
Cytotoxic CD8T,1.11125445365905
Cytotoxic CD8T,0.182539539572633
Cytotoxic CD8T,0.337621774202511
Cytotoxic CD8T,0.436115747616614
Cytotoxic CD8T,-1.03342733706957
Cytotoxic CD8T,0.856074180132077
Naive/CM T,0.555687688015125
Cytotoxic CD8T,2.14925694465637
Cytotoxic CD8T,1.67855919731987
Cytotoxic CD8T,0.919231676761015
Treg,0.157912324976038
Cytotoxic CD8T,0.74910216566957
Cytotoxic CD8T,0.380214448328371
Naive/CM T,0.44786422929646
Cytotoxic CD8T,1.16441112977487
Cytotoxic CD8T,1.58112196569089
Cytotoxic CD8T,1.57738999967221
Treg,0.584166020522882
Cytotoxic CD8T,1.53255233352566
Cytotoxic CD8T,1.31758093833923
Cytotoxic CD8T,0.859593170660513
Naive/CM T,1.42941197642573
Cytotoxic CD8T,1.68876925809883
Treg,-0.590140478110607
Cytotoxic CD8T,1.96618696789682
Cytotoxic CD8T,2.13852847063982
gdT,0.380544640399791
Cytotoxic CD8T,-0.0571573325145391
Cytotoxic CD8T,-0.209067066510518
Cytotoxic CD8T,-0.817896480913515
Cytotoxic CD8T,1.44611970877941
Cytotoxic CD8T,-0.0374718948646828
Cytotoxic CD8T,0.678474217285344
Cytotoxic CD8T,1.34783492559268
gdT,0.264269140031602
Cytotoxic CD8T,0.32948409775157
Cytotoxic CD8T,-0.605463812380661
Cytotoxic CD8T,0.00346727282912651
Cytotoxic CD8T,0.47481784997163
gdT,1.28300745104566
Treg,-0.281612069518477
Cytotoxic CD8T,0.772049397598078
Cytotoxic CD8T,2.62002728897848
gdT,0.630339931558679
Cytotoxic CD8T,1.60568603762873
Cytotoxic CD8T,-1.2316699543117
Cytotoxic CD8T,1.29920969480349
Cytotoxic CD8T,0.231512982168315
Cytotoxic CD8T,1.01387483396647
gdT,1.31008713333695
Cytotoxic CD8T,0.411438032432838
Cytotoxic CD8T,1.49798127456947
Cytotoxic CD8T,1.99120588950168
Cytotoxic CD8T,0.540491316053602
Cytotoxic CD8T,0.110632831667676
Cytotoxic CD8T,-0.239998087470914
Cytotoxic CD8T,0.16127492469034
Cytotoxic CD8T,0.272095600763956
Cytotoxic CD8T,1.72394783408553
Cytotoxic CD8T,0.600169773455019
Cytotoxic CD8T,1.43044786100034
Cytotoxic CD8T,1.03511384092731
Cytotoxic CD8T,0.653597437305214
Cytotoxic CD8T,0.969080315695868
Cytotoxic CD8T,1.31193375881807
Cytotoxic CD8T,0.82229024981275
Naive/CM T,0.0617901101524447
Cytotoxic CD8T,0.946443490040155
gdT,1.17552339000466
Cytotoxic CD8T,1.2833887618265
Cytotoxic CD8T,-0.973303375420747
Cytotoxic CD8T,0.0190705664363908
Cytotoxic CD8T,1.42484590447979
Treg,0.377812191292091
Cytotoxic CD8T,1.12925629262571
gdT,0.163265120835951
Cytotoxic CD8T,1.88588165942533
Cytotoxic CD8T,2.11895461730015
Treg,1.00893372076529
Cytotoxic CD8T,1.58380936693262
gdT,2.54945001484435
Cytotoxic CD8T,2.60313205365781
Treg,0.089406814104245
Proliferating CD8T,1.53842321442969
Naive/CM T,1.24780571607895
gdT,2.30097428368933
gdT,2.25390557889585
Cytotoxic CD8T,2.93415185551584
Cytotoxic CD8T,-0.646897763381769
Naive/CM T,-0.128198017308741
Cytotoxic CD8T,0.971405291262968
gdT,0.767159464918536
gdT,-0.299659393451831
Cytotoxic CD8T,0.444439461201797
Cytotoxic CD8T,1.42596178290284
Cytotoxic CD8T,-1.03408881102079
Cytotoxic CD8T,1.18834045786916
Cytotoxic CD8T,1.16278656029406
Cytotoxic CD8T,1.753063555117
Treg,0.225301554173598
Cytotoxic CD8T,2.36624808075987
Cytotoxic CD8T,0.920248217052883
gdT,0.620836240273934
Treg,0.704476126918086
Cytotoxic CD8T,1.00401091281278
Cytotoxic CD8T,1.32120297867574
Treg,-0.926327225602703
Cytotoxic CD8T,1.06198015625094
gdT,0.217520060362639
Cytotoxic CD8T,1.18231347755149
Cytotoxic CD8T,2.15714310716699
Treg,-0.140149494748056
Treg,-0.406879342632529
gdT,1.12823438938753
Cytotoxic CD8T,0.0914544058434758
Naive/CM T,1.44296278776945
Cytotoxic CD8T,0.966673656746193
Cytotoxic CD8T,0.913691479482768
Cytotoxic CD8T,0.663510431478052
Cytotoxic CD8T,0.662318079559891
Cytotoxic CD8T,0.981680140083218
Cytotoxic CD8T,1.22683389392899
Cytotoxic CD8T,0.228099984887205
Cytotoxic CD8T,1.56912787166642
Proliferating CD8T,-0.391058515619348
Cytotoxic CD8T,1.28669420289404
Treg,0.694538940618067
Cytotoxic CD8T,1.05689695146348
Cytotoxic CD8T,2.38409863577948
Naive/CM T,-0.745846439290929
Cytotoxic CD8T,1.45437845477351
Cytotoxic CD8T,0.93225496786612
Cytotoxic CD8T,1.33818106886781
gdT,0.353036165237426
Cytotoxic CD8T,0.529087228539549
Cytotoxic CD8T,0.131524913104963
Cytotoxic CD8T,1.02823069066177
Cytotoxic CD8T,1.4479424453076
Cytotoxic CD8T,-0.39165218229647
Naive/CM T,-0.405357184233488
Cytotoxic CD8T,0.804506980342629
Naive/CM T,1.35895431777577
gdT,0.356314091034877
Cytotoxic CD8T,1.56598585917625
Cytotoxic CD8T,1.701753931281
gdT,-0.028341097596251
Cytotoxic CD8T,-0.7587942297076
Cytotoxic CD8T,1.09538966932414
Naive/CM T,0.652983625729878
Cytotoxic CD8T,1.87792719440695
gdT,0.753945697972803
Cytotoxic CD8T,1.92503979765338
Cytotoxic CD8T,0.467029374322773
Cytotoxic CD8T,-0.235993088027577
gdT,-0.173853785903365
Cytotoxic CD8T,1.22682042769443
Cytotoxic CD8T,-0.414655135001665
Cytotoxic CD8T,0.522622084911958
Cytotoxic CD8T,1.52616878203403
Cytotoxic CD8T,-0.700549870361516
Naive/CM T,-0.618030422999535
Cytotoxic CD8T,1.66986865467495
Cytotoxic CD8T,0.563720629539018
Naive/CM T,-0.278817612447856
Cytotoxic CD8T,1.1024758491987
Cytotoxic CD8T,1.42581144085636
Cytotoxic CD8T,1.80842813444726
Cytotoxic CD8T,1.17633366879121
Naive/CM T,-0.119216845359331
Cytotoxic CD8T,-0.46706712687457
Cytotoxic CD8T,0.394565649974493
Cytotoxic CD8T,0.605882989035712
Cytotoxic CD8T,0.75492356735983
Cytotoxic CD8T,1.39607466297385
Cytotoxic CD8T,1.39844566215703
Cytotoxic CD8T,-0.0009167797771501
Naive/CM T,1.33282764164018
Cytotoxic CD8T,-0.739033545976803
Cytotoxic CD8T,0.924446364979685
Naive/CM T,-0.473788096580976
Cytotoxic CD8T,0.237492399451173
gdT,0.292812103106651
gdT,0.384043561087714
Naive/CM T,-0.124692831510379
Cytotoxic CD8T,0.739224831263224
Cytotoxic CD8T,1.39958482318454
Cytotoxic CD8T,0.217443379355065
Proliferating CD8T,0.805313454733954
Cytotoxic CD8T,1.7934920316861
Cytotoxic CD8T,0.355826572135642
Cytotoxic CD8T,0.473226935775191
Cytotoxic CD8T,1.99870116328015
Cytotoxic CD8T,-0.478785819477505
gdT,0.0636505491939591
Naive/CM T,1.1621489053891
Cytotoxic CD8T,0.82081091845477
Cytotoxic CD8T,1.62069016327092
Cytotoxic CD8T,1.15129040200033
Cytotoxic CD8T,1.53978770161852
gdT,0.547766352877204
gdT,1.62225205809981
Naive/CM T,1.56344210660016
Naive/CM T,0.560883648601579
Cytotoxic CD8T,1.61673859313682
gdT,0.137568959483393
gdT,0.197736453126978
Cytotoxic CD8T,0.971330354243149
gdT,1.72067784674373
Cytotoxic CD8T,0.230862093560489
Cytotoxic CD8T,0.391873639306904
Naive/CM T,-0.478861738134313
Cytotoxic CD8T,1.56092644915168
gdT,0.590426209532184
Cytotoxic CD8T,-0.586132679456546
Cytotoxic CD8T,2.58391098328578
Cytotoxic CD8T,1.0007602903578
Cytotoxic CD8T,0.720189397717699
Naive/CM T,0.318831075856715
Cytotoxic CD8T,1.9868927296297
Naive/CM T,1.30097691218058
Cytotoxic CD8T,1.62045346954722
Cytotoxic CD8T,-0.442159402517624
Cytotoxic CD8T,1.11059892913441
Cytotoxic CD8T,-0.582650361237702
Cytotoxic CD8T,0.65255378793787
Cytotoxic CD8T,0.463243204870341
Cytotoxic CD8T,1.38356609109007
Cytotoxic CD8T,0.941046658857369
gdT,0.393995140805656
Cytotoxic CD8T,0.206851408805376
Cytotoxic CD8T,-0.226547114643049
Naive/CM T,-0.786693225672215
Cytotoxic CD8T,1.00023867465831
Cytotoxic CD8T,-0.0382339969093417
Cytotoxic CD8T,0.0235067973902196
Cytotoxic CD8T,2.21924789452258
Cytotoxic CD8T,0.328677130334171
Cytotoxic CD8T,-0.0340684961389612
Naive/CM T,0.0235844879974553
Cytotoxic CD8T,0.328367044896255
Naive/CM T,0.22434053008939
Naive/CM T,-0.141117089324527
Cytotoxic CD8T,0.508359517580197
Naive/CM T,-0.476141850153605
Cytotoxic CD8T,0.707692305246989
Cytotoxic CD8T,0.770402072388448
Cytotoxic CD8T,0.589906380500322
Cytotoxic CD8T,1.08584861990846
Cytotoxic CD8T,0.258179012640022
Cytotoxic CD8T,-0.521032467300509
Cytotoxic CD8T,0.626564181881186
Naive/CM T,0.176769692220805
Cytotoxic CD8T,0.931657788194256
Cytotoxic CD8T,0.454379576223868
Cytotoxic CD8T,0.706927084628446
Cytotoxic CD8T,1.67088168050036
Cytotoxic CD8T,0.209276390664371
Cytotoxic CD8T,0.495820934389844
Cytotoxic CD8T,0.294514402931119
Cytotoxic CD8T,0.271477769922327
Cytotoxic CD8T,0.725388209025065
Cytotoxic CD8T,0.835695007700978
Cytotoxic CD8T,-0.503474075117228
Cytotoxic CD8T,-0.183571435787059
Cytotoxic CD8T,1.6366123917662
Cytotoxic CD8T,0.768718766577449
Cytotoxic CD8T,1.69864120601136
Naive/CM T,0.481254842546251
Cytotoxic CD8T,-0.223989031932972
Cytotoxic CD8T,1.67947512497136
Cytotoxic CD8T,1.28504442285608
Cytotoxic CD8T,0.275263383064741
Naive/CM T,-0.744973448323614
Cytotoxic CD8T,0.915293717089994
Cytotoxic CD8T,1.48791359089039
Cytotoxic CD8T,0.550659668298415
Cytotoxic CD8T,1.99198271904462
Cytotoxic CD8T,1.84409111223103
Cytotoxic CD8T,0.93155887686176
Proliferating CD8T,1.61085752204612
Cytotoxic CD8T,1.72624621862246
gdT,0.428693730154155
Cytotoxic CD8T,0.390130549301336
Treg,-0.274168956426926
Cytotoxic CD8T,1.79421499334735
Cytotoxic CD8T,1.72845868711118
Cytotoxic CD8T,2.15058592808099
Cytotoxic CD8T,0.883838432806509
Cytotoxic CD8T,0.776310985470995
Cytotoxic CD8T,1.23725230899857
Cytotoxic CD8T,0.07435460149506
Cytotoxic CD8T,0.148820868244877
gdT,0.983106838332282
Cytotoxic CD8T,1.27855711218751
Cytotoxic CD8T,0.292502629904099
Cytotoxic CD8T,0.745133174790276
Cytotoxic CD8T,0.215831700666451
Cytotoxic CD8T,0.347747592278468
Cytotoxic CD8T,0.858787495412944
Cytotoxic CD8T,-0.617259949813654
Cytotoxic CD8T,0.985239103988364
Cytotoxic CD8T,1.34371729838995
Cytotoxic CD8T,1.16902605398201
Cytotoxic CD8T,-0.158509937333471
Cytotoxic CD8T,1.13618748865009
Cytotoxic CD8T,-0.1353008835404
Cytotoxic CD8T,0.426516091382062
Cytotoxic CD8T,1.40356099164044
gdT,0.216152074896259
Cytotoxic CD8T,-0.183798369066214
gdT,1.6355887165776
Cytotoxic CD8T,-0.447846718776373
Cytotoxic CD8T,-0.327373756302727
Cytotoxic CD8T,0.730807269061053
Cytotoxic CD8T,-0.0950110326578588
gdT,0.448754266456321
Cytotoxic CD8T,1.37261149912704
gdT,0.515598123456225
Cytotoxic CD8T,0.634004757728105
Cytotoxic CD8T,1.93071131647369
gdT,0.448439271361739
Cytotoxic CD8T,0.90127404825187
Cytotoxic CD8T,1.55195428412637
Cytotoxic CD8T,1.67557181252373
gdT,-0.110990630255805
Cytotoxic CD8T,0.806512982757003
Cytotoxic CD8T,2.35338289649398
Cytotoxic CD8T,2.19005612679469
Cytotoxic CD8T,0.280843176959473
Naive/CM T,1.27934952576955
Cytotoxic CD8T,1.94766780476511
Cytotoxic CD8T,0.583086920373233
Cytotoxic CD8T,0.886647412806381
gdT,-0.304176093619546
Cytotoxic CD8T,1.73487559954325
gdT,0.366767877413902
Cytotoxic CD8T,0.587744221275235
Cytotoxic CD8T,0.637000254642816
Cytotoxic CD8T,1.76823221606972
Cytotoxic CD8T,2.76377707646216
Cytotoxic CD8T,-0.792768022160471
Cytotoxic CD8T,1.5682107489786
Cytotoxic CD8T,1.84651612941129
Cytotoxic CD8T,1.23119906142905
Cytotoxic CD8T,0.361950075184857
Cytotoxic CD8T,-0.15716485918304
Cytotoxic CD8T,0.203868941024497
Cytotoxic CD8T,-1.27609011972392
Cytotoxic CD8T,-0.565311371544261
Cytotoxic CD8T,0.715484315966382
gdT,-0.329693595568339
Naive/CM T,1.10470911014227
Treg,0.0897743893258364
Cytotoxic CD8T,1.3492747147878
Naive/CM T,1.53505159307409
Naive/CM T,0.449866662790745
Cytotoxic CD8T,0.759358856413099
Naive/CM T,0.93498917862221
Cytotoxic CD8T,1.10040892789393
Cytotoxic CD8T,0.279848887596601
Cytotoxic CD8T,0.173973926791438
Cytotoxic CD8T,-0.523117833667331
Cytotoxic CD8T,1.95762669009926
Cytotoxic CD8T,1.01352893864666
Cytotoxic CD8T,1.4174730748306
Cytotoxic CD8T,0.378759584309142
Naive/CM T,-0.0503715210490756
Cytotoxic CD8T,-0.0196143992153214
Cytotoxic CD8T,1.16079467902948
Cytotoxic CD8T,3.33173461019257
gdT,0.950458897484673
Cytotoxic CD8T,1.39912913758077
Cytotoxic CD8T,2.8971297946977
Cytotoxic CD8T,1.147103568654
Cytotoxic CD8T,0.937514493494858
Treg,-0.299474015647982
gdT,0.012423708115095
Cytotoxic CD8T,1.4770453447177
Cytotoxic CD8T,2.12291078214292
Cytotoxic CD8T,2.3456452510975
Treg,0.442922266913049
Cytotoxic CD8T,1.06185465388827
Cytotoxic CD8T,2.86859708362155
Cytotoxic CD8T,1.28788141262384
Cytotoxic CD8T,1.44141103308877
gdT,0.939704306331681
Naive/CM T,1.80578252121254
Cytotoxic CD8T,-0.526445930386767
gdT,1.22777705722384
Cytotoxic CD8T,0.980738513263655
Cytotoxic CD8T,1.06531633565455
Cytotoxic CD8T,-0.499618617104895
gdT,1.46007755656301
Cytotoxic CD8T,1.4850190922066
Cytotoxic CD8T,2.31025328459563
Cytotoxic CD8T,1.6964633523682
Cytotoxic CD8T,-0.0196665819780326
Cytotoxic CD8T,1.21715094130716
Cytotoxic CD8T,-0.570379686944278
Cytotoxic CD8T,0.772083211828161
Cytotoxic CD8T,1.09283835505261
Cytotoxic CD8T,0.621715760525362
Cytotoxic CD8T,-0.489140222102035
Cytotoxic CD8T,0.835687254681999
Cytotoxic CD8T,-0.0876899192362656
Naive/CM T,0.433431020489445
Cytotoxic CD8T,-0.274481571750876
Cytotoxic CD8T,-0.593260979946748
Cytotoxic CD8T,1.33613122539755
Cytotoxic CD8T,1.14890480630191
Cytotoxic CD8T,-1.00974048214194
Cytotoxic CD8T,0.844176168794985
Cytotoxic CD8T,0.952257353582499
Cytotoxic CD8T,2.65711295751877
Treg,-0.0325584411621093
Cytotoxic CD8T,0.389977714161813
Cytotoxic CD8T,1.17078895333372
Cytotoxic CD8T,1.32634680653795
Cytotoxic CD8T,-0.0363940103554432
Cytotoxic CD8T,0.0931305944183726
Cytotoxic CD8T,2.62831470112741
Cytotoxic CD8T,2.53936732256854
Cytotoxic CD8T,1.3157863970156
Cytotoxic CD8T,0.442613745913093
Cytotoxic CD8T,0.997854271052796
Cytotoxic CD8T,1.87933984214876
gdT,0.881934701660533
Proliferating CD8T,0.895486702153712
gdT,0.891505362075052
Proliferating CD8T,1.57348490938728
Cytotoxic CD8T,1.17079620891147
Cytotoxic CD8T,1.5428326630298
Cytotoxic CD8T,1.28027299009723
Cytotoxic CD8T,1.46698482831319
Cytotoxic CD8T,2.25593815909491
Cytotoxic CD8T,2.01543437698741
Cytotoxic CD8T,0.367558861956184
Cytotoxic CD8T,0.632833931181165
Cytotoxic CD8T,-0.0400594281561581
Cytotoxic CD8T,1.25644610840597
gdT,0.404078168633543
Cytotoxic CD8T,1.43308756086561
Naive/CM T,1.11440620304625
Cytotoxic CD8T,1.67043561699949
Cytotoxic CD8T,1.79942367989339
Cytotoxic CD8T,1.56570685351336
Cytotoxic CD8T,0.613790520915278
Cytotoxic CD8T,0.792389799047399
Cytotoxic CD8T,-0.0967144760084741
Cytotoxic CD8T,0.910657170378131
gdT,0.500123795167899
gdT,1.22943279183941
gdT,0.193551578639466
Cytotoxic CD8T,1.12988144674418
gdT,-0.196100332118846
Cytotoxic CD8T,1.18106014640242
Cytotoxic CD8T,1.46842797597249
gdT,0.665698958031925
Cytotoxic CD8T,0.193744284135324
Cytotoxic CD8T,1.37021699363802
Cytotoxic CD8T,0.828842036518049
Cytotoxic CD8T,1.6614917943507
Cytotoxic CD8T,-0.474319530122074
Cytotoxic CD8T,0.799848056133882
Naive/CM T,0.978461726212207
Cytotoxic CD8T,0.156022410333892
Cytotoxic CD8T,1.38110133159307
Cytotoxic CD8T,0.696697329297477
gdT,0.318584339118298
Cytotoxic CD8T,1.87838740407684
Cytotoxic CD8T,1.37172928857214
Cytotoxic CD8T,1.48811970522374
Cytotoxic CD8T,-0.296761241959936
Cytotoxic CD8T,0.709863748079464
Cytotoxic CD8T,0.770382124700663
Cytotoxic CD8T,0.654463202865035
Cytotoxic CD8T,0.500419086880154
Cytotoxic CD8T,0.00758963161044645
Cytotoxic CD8T,0.492200972121438
Cytotoxic CD8T,0.0553792494314688
Cytotoxic CD8T,-0.826098587777879
Naive/CM T,0.220852492768087
Cytotoxic CD8T,-0.393836932417787
Naive/CM T,-0.460974777186358
Cytotoxic CD8T,-0.15934161197992
gdT,0.778488368163874
Naive/CM T,-1.26687854160497
gdT,1.07560529237912
Cytotoxic CD8T,0.489551697248294
Cytotoxic CD8T,1.35680018530951
Cytotoxic CD8T,-0.0703056300127948
Cytotoxic CD8T,0.753230680654078
gdT,2.56078813988485
Cytotoxic CD8T,1.0463707152708
Cytotoxic CD8T,0.542542151462884
Cytotoxic CD8T,1.92672340663862
Cytotoxic CD8T,1.57713397049609
Naive/CM T,-0.982700705528259
Cytotoxic CD8T,-0.249661832679936
Cytotoxic CD8T,0.937335308687186
Naive/CM T,0.0763687160280015
Cytotoxic CD8T,1.02254904935389
gdT,0.362704868669863
Cytotoxic CD8T,-0.0996757024600181
Proliferating CD8T,-0.75984866236463
Naive/CM T,2.15762364717177
Cytotoxic CD8T,-0.279198753980942
Cytotoxic CD8T,1.02516749170091
Cytotoxic CD8T,-0.0969916449652776
Cytotoxic CD8T,1.91389318160068
Cytotoxic CD8T,2.02453137032779
Cytotoxic CD8T,1.3713187818174
Cytotoxic CD8T,1.32764961690078
Cytotoxic CD8T,1.5982680114699
gdT,-0.847522637726348
Cytotoxic CD8T,0.565941987214265
Cytotoxic CD8T,1.14112095185268
Cytotoxic CD8T,1.35524271446981
Cytotoxic CD8T,1.59414130375709
gdT,0.182163064862475
Cytotoxic CD8T,1.74501980675591
Naive/CM T,-0.0520832729928286
Cytotoxic CD8T,1.02269714849966
Cytotoxic CD8T,0.977797837904941
Cytotoxic CD8T,-0.398677393242165
Cytotoxic CD8T,0.976777306309452
Cytotoxic CD8T,0.0245105396082372
Cytotoxic CD8T,0.315223267048965
Cytotoxic CD8T,-0.174955783066926
Cytotoxic CD8T,-0.139704760210013
Cytotoxic CD8T,-0.537519382841793
Cytotoxic CD8T,1.89151741545877
Cytotoxic CD8T,0.468325202847704
Proliferating CD8T,-0.412254960448653
Cytotoxic CD8T,0.0210514804463328
Cytotoxic CD8T,0.761998865339491
Cytotoxic CD8T,1.16562737064597
Cytotoxic CD8T,-0.530514961407508
Cytotoxic CD8T,2.01205472887298
Cytotoxic CD8T,1.93366406287676
Cytotoxic CD8T,-0.24487833182017
Cytotoxic CD8T,-0.623836835225423
Cytotoxic CD8T,-0.122849264262634
Proliferating CD8T,0.411489678017887
Cytotoxic CD8T,-0.323347630324187
Cytotoxic CD8T,0.527757453329769
Cytotoxic CD8T,0.0839575043431035
Cytotoxic CD8T,0.765532113887645
Cytotoxic CD8T,0.634183524567403
Cytotoxic CD8T,0.0291737685968846
Cytotoxic CD8T,1.21200001386948
Cytotoxic CD8T,1.27594896599098
Cytotoxic CD8T,0.593249747782577
gdT,0.537398944666356
Cytotoxic CD8T,1.84227753274234
gdT,0.628486449335828
Treg,0.355552926475619
gdT,0.727554377214408
gdT,1.1038805467111
gdT,1.55216363329946
Cytotoxic CD8T,1.41636391333591
Cytotoxic CD8T,1.32528231173385
Cytotoxic CD8T,2.50012272964289
Cytotoxic CD8T,0.774527196530942
Treg,0.631297461780501
gdT,0.867764216882211
Cytotoxic CD8T,2.10491373215192
Cytotoxic CD8T,0.697758221331937
Cytotoxic CD8T,0.101973121548876
Cytotoxic CD8T,0.664071024200062
Cytotoxic CD8T,0.376087171060067
Cytotoxic CD8T,0.0205734497235146
Proliferating CD8T,1.59918069839477
Cytotoxic CD8T,2.70525656806098
gdT,1.0392854095977
Treg,-0.405795950948456
Cytotoxic CD8T,1.38739367473272
Cytotoxic CD8T,1.27223135218208
Cytotoxic CD8T,0.491217860469111
Cytotoxic CD8T,0.632777617301469
Cytotoxic CD8T,1.6507879745813
Cytotoxic CD8T,1.08496846387415
Treg,1.1323077649246
Cytotoxic CD8T,0.964934749367796
Treg,-0.146190731613724
Cytotoxic CD8T,1.08398524331457
Cytotoxic CD8T,0.584934202241308
Cytotoxic CD8T,1.48404396904839
Cytotoxic CD8T,0.146646582050087
Cytotoxic CD8T,1.93349380257688
gdT,0.544182765631028
Cytotoxic CD8T,0.704107820251841
Cytotoxic CD8T,1.08653330508573
