source,neighbor,obs,exp_perm,log2_oe,z,p,q,significant,low_expected,sample
Macrophage,T,43177,43098.0082,0.00264174922962991,0.432494932247635,0.650669866026794,0.650669866026794,False,False,Patient5_DX
B,Endothelial,4639,6936.3264,-0.580254959376684,-29.7264676477161,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
B,Fibroblast,4757,7590.573,-0.674043576219401,-34.9462464125368,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
B,Schwann,842,1646.4514,-0.966631369916502,-20.4727514888055,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
B,Neuroblast,7432,19157.7026,-1.36598335400356,-102.748982434593,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
B,Macrophage,10609,11079.2028,-0.0625596308994735,-4.89975197354073,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
B,B,11844,2700.847,2.13226031332113,137.442981601883,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
B,T,19493,10504.8968,0.891830831498769,96.5347653874442,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
T,Endothelial,18247,26980.1986,-0.564216087548938,-58.9141026277778,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
T,Fibroblast,21543,29530.9434,-0.454990163656055,-51.5809212226027,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
T,Schwann,4234,6406.3314,-0.597361641948593,-28.4195865657343,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
T,Neuroblast,31537,74528.288,-1.24071630352703,-192.628543708844,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
T,Macrophage,41850,43099.5914,-0.0424455698671527,-6.87851667299918,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
T,B,19590,10504.971,0.898981532900395,95.362030847732,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
T,T,94911,40861.6762,1.21580680999326,231.093948381741,0.0003999200159968,0.000416937889017941,True,False,Patient5_DX
Endothelial,Endothelial,44582,9397.0678,2.24605761828441,291.201334849576,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Endothelial,Fibroblast,21525,21873.7088,-0.0231835514356195,-2.69797686841251,0.011997600479904,0.0125081366705382,True,False,Patient5_PT
Endothelial,Schwann,12265,21403.4482,-0.803245787694709,-68.4897773897424,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Endothelial,Neuroblast,13754,37222.3788,-1.43625287642973,-147.008017809385,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Endothelial,Macrophage,15061,17393.3176,-0.207702731150465,-19.7331360135204,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Endothelial,B,122,146.1742,-0.258866469999042,-2.05874094867624,0.0335932813437312,0.0342931413717256,True,False,Patient5_PT
Endothelial,T,1393,1265.9046,0.137922669946848,3.64110313294568,0.000799840031993601,0.000870936923726365,True,False,Patient5_PT
Fibroblast,Endothelial,24207,21875.2682,0.146117238107841,17.2516089719697,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Fibroblast,Fibroblast,92677,50928.29,0.863731306131035,167.845130639837,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Fibroblast,Schwann,53876,49835.586,0.112464278807491,20.9535410749253,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Fibroblast,Neuroblast,32873,86662.106,-1.39847093415374,-224.229081208024,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Fibroblast,Macrophage,44848,40497.3796,0.147211632880384,24.7563772757483,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Fibroblast,B,453,340.2506,0.411860714879264,6.53979257547974,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Fibroblast,T,4152,2947.1196,0.494358818555338,23.4817134827712,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Schwann,Endothelial,14416,21402.6574,-0.570086352826276,-51.1277271171207,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Schwann,Fibroblast,52817,49838.2504,0.0837473037432644,15.4920514448458,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Schwann,Schwann,99435,48765.1776,1.02788736723537,203.335976675181,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Schwann,Neuroblast,37366,84804.0542,-1.18238550692505,-205.095948819288,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Schwann,Macrophage,40748,39622.6678,0.0404022245936878,6.30030597702622,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Schwann,B,279,333.246,-0.25548346818296,-3.1551925991484,0.0011997600479904,0.00127800526851151,True,False,Patient5_PT
Schwann,T,2589,2883.9466,-0.155592517101674,-5.84389603771365,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Neuroblast,Endothelial,12696,37222.1596,-1.55171285772064,-142.381323081871,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Neuroblast,Fibroblast,28616,86661.4704,-1.59853492441157,-232.192409027942,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Neuroblast,Schwann,33471,84801.1266,-1.34114568729858,-205.340754040906,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Neuroblast,Neuroblast,312436,147472.2046,1.0831124678279,451.62742520688,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Neuroblast,Macrophage,41557,68916.8124,-0.729750682561387,-119.153806174416,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Neuroblast,B,204,579.3258,-1.50123915961315,-17.2827350098185,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Neuroblast,T,1688,5014.9006,-1.57033943042569,-50.8096105967095,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Macrophage,Endothelial,16308,17393.195,-0.0929375881472164,-8.85123592251634,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Macrophage,Fibroblast,43678,40499.197,0.109010901613211,18.2561360493307,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Macrophage,Schwann,40666,39624.747,0.0374204349747816,5.91991605605452,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Macrophage,Neuroblast,46104,68918.9606,-0.57999866012062,-106.729339190216,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Macrophage,Macrophage,50778,32201.1272,0.65707599133867,89.0194541516182,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Macrophage,B,396,271.0786,0.54511551968181,7.85102287883492,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
Macrophage,T,3322,2343.6946,0.503086271252443,21.3296399580489,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
B,Endothelial,129,146.1782,-0.179052372319081,-1.48634137394607,0.151569686062787,0.151569686062787,False,False,Patient5_PT
B,Fibroblast,443,340.3698,0.379224243626857,6.23489000265767,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
B,Schwann,268,332.952,-0.31203458159874,-4.00532438262505,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
B,Neuroblast,209,579.498,-1.46690176866533,-19.1765658649855,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
B,Macrophage,384,270.958,0.501474580619974,7.53927307184921,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
B,B,116,2.267,5.16239826480742,55.9798658448732,0.0003999200159968,0.000445365472360073,True,True,Patient5_PT
B,T,143,19.777,2.79300954863499,28.1023079958215,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
T,Endothelial,1462,1265.4906,0.208093400190463,5.73408735526916,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
T,Fibroblast,3980,2947.4044,0.433196454912945,21.1256872644084,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
T,Schwann,2509,2883.3778,-0.200572779074379,-7.82773917068324,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
T,Neuroblast,1906,5015.7898,-1.39545964780003,-53.4648974408897,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
T,Macrophage,3242,2343.9934,0.467745161522436,20.2408787808607,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
T,B,152,19.7646,2.88133366720918,30.0671802245588,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
T,T,1395,170.1794,3.02771794045531,71.0718721164366,0.0003999200159968,0.000445365472360073,True,False,Patient5_PT
