id,umap1,umap2,celltype
9230_Patient1_0DPHBP,9.559194,8.773273,Endothelial
9270_Patient1_0DPHBP,8.582508,7.226522,Endothelial
9283_Patient1_0DPHBP,10.493358,6.0693083,Endothelial
9333_Patient1_0DPHBP,9.2083845,8.25122,Endothelial
9356_Patient1_0DPHBP,7.8664327,6.8409204,Endothelial
9376_Patient1_0DPHBP,10.736297,6.2329874,Endothelial
9379_Patient1_0DPHBP,10.021328,6.0479484,Endothelial
9381_Patient1_0DPHBP,10.674277,5.844964,Endothelial
9382_Patient1_0DPHBP,10.326035,6.7198453,Endothelial
9383_Patient1_0DPHBP,9.925743,5.189763,Endothelial
9384_Patient1_0DPHBP,9.735635,8.459739,Endothelial
9385_Patient1_0DPHBP,10.167226,6.5968537,Endothelial
9386_Patient1_0DPHBP,9.4089,8.007473,Endothelial
9387_Patient1_0DPHBP,10.075521,6.872191,Endothelial
9388_Patient1_0DPHBP,10.348949,6.745103,Endothelial
9390_Patient1_0DPHBP,10.225795,7.49534,Endothelial
9391_Patient1_0DPHBP,9.758124,7.520039,Endothelial
9394_Patient1_0DPHBP,10.224715,7.013285,Endothelial
9395_Patient1_0DPHBP,10.50947,7.0113444,Endothelial
9437_Patient1_0DPHBP,9.531091,8.497011,Endothelial
9493_Patient1_0DPHBP,8.365972,7.671022,Endothelial
9603_Patient1_0DPHBP,10.479833,5.32735,Endothelial
9663_Patient1_0DPHBP,9.430159,7.225694,Endothelial
9669_Patient1_0DPHBP,8.306201,6.4815693,Endothelial
9677_Patient1_0DPHBP,8.952596,7.180833,Endothelial
9678_Patient1_0DPHBP,9.283216,6.5480905,Endothelial
9714_Patient1_0DPHBP,10.170056,7.11589,Endothelial
9715_Patient1_0DPHBP,9.908687,8.015229,Endothelial
9718_Patient1_0DPHBP,9.696741,8.678744,Endothelial
9720_Patient1_0DPHBP,9.054225,8.40429,Endothelial
9722_Patient1_0DPHBP,9.261205,8.675577,Endothelial
9731_Patient1_0DPHBP,9.497926,8.489381,Endothelial
9733_Patient1_0DPHBP,9.501795,8.1664295,Endothelial
9734_Patient1_0DPHBP,9.837945,6.0109506,Endothelial
9744_Patient1_0DPHBP,9.990431,8.17167,Endothelial
9745_Patient1_0DPHBP,9.4299965,6.910018,Endothelial
9746_Patient1_0DPHBP,9.549217,7.763,Endothelial
9747_Patient1_0DPHBP,9.866723,7.8840966,Endothelial
9748_Patient1_0DPHBP,9.581608,8.686963,Endothelial
9749_Patient1_0DPHBP,8.38882,7.4907846,Endothelial
9750_Patient1_0DPHBP,8.016298,7.4693513,Endothelial
9751_Patient1_0DPHBP,7.59672,7.156493,Endothelial
9752_Patient1_0DPHBP,8.873853,6.5785155,Endothelial
9753_Patient1_0DPHBP,7.7867136,7.1538086,Endothelial
9755_Patient1_0DPHBP,8.302944,7.5405293,Endothelial
9758_Patient1_0DPHBP,10.12728,7.2494497,Endothelial
9768_Patient1_0DPHBP,7.564218,7.0173306,Endothelial
9770_Patient1_0DPHBP,8.65563,6.984206,Endothelial
9804_Patient1_0DPHBP,9.004536,4.421418,Endothelial
9805_Patient1_0DPHBP,10.017655,5.9179416,Endothelial
9806_Patient1_0DPHBP,9.46802,5.2194705,Endothelial
9809_Patient1_0DPHBP,9.244933,4.9520264,Endothelial
9819_Patient1_0DPHBP,8.797649,6.869463,Endothelial
9820_Patient1_0DPHBP,9.953462,7.4706573,Endothelial
9935_Patient1_0DPHBP,9.139287,8.482013,Endothelial
9937_Patient1_0DPHBP,9.342773,8.580181,Endothelial
9940_Patient1_0DPHBP,9.498443,6.3233166,Endothelial
9942_Patient1_0DPHBP,11.099775,1.9068589,Endothelial
9947_Patient1_0DPHBP,8.947518,7.892424,Endothelial
9949_Patient1_0DPHBP,9.803959,8.248035,Endothelial
9951_Patient1_0DPHBP,9.882634,7.348663,Endothelial
9952_Patient1_0DPHBP,9.049099,7.921348,Endothelial
9954_Patient1_0DPHBP,9.236001,6.3973494,Endothelial
9957_Patient1_0DPHBP,9.401161,6.986196,Endothelial
9993_Patient1_0DPHBP,10.352693,6.6893535,Endothelial
9994_Patient1_0DPHBP,10.10096,7.0324726,Endothelial
9995_Patient1_0DPHBP,9.375576,7.217337,Endothelial
9996_Patient1_0DPHBP,9.7800045,8.196401,Endothelial
10009_Patient1_0DPHBP,8.637803,6.4769154,Endothelial
10017_Patient1_0DPHBP,9.201901,8.361546,Endothelial
10091_Patient1_0DPHBP,8.794646,6.0241194,Endothelial
10099_Patient1_0DPHBP,9.38556,5.2194843,Endothelial
10100_Patient1_0DPHBP,9.257302,7.894253,Endothelial
10101_Patient1_0DPHBP,9.231386,7.9473634,Endothelial
10102_Patient1_0DPHBP,8.371187,7.479825,Endothelial
10110_Patient1_0DPHBP,8.973418,8.105725,Endothelial
10150_Patient1_0DPHBP,9.401688,7.5451517,Endothelial
10162_Patient1_0DPHBP,7.7183943,6.9978642,Endothelial
10169_Patient1_0DPHBP,8.754893,7.1364903,Endothelial
10170_Patient1_0DPHBP,8.364821,7.545737,Endothelial
10172_Patient1_0DPHBP,9.315209,6.5237026,Endothelial
