T_subtype,Exhaustion score
Cytotoxic CD8T,1.15682765162268
Cytotoxic CD8T,1.18933555425599
gdT,0.851597474563953
Naive/CM T,0.346303011872047
Cytotoxic CD8T,-0.388444350486578
Naive/CM T,-0.24102461703988
Cytotoxic CD8T,0.730637938033702
Cytotoxic CD8T,0.783929869186046
Cytotoxic CD8T,1.65724270133085
Cytotoxic CD8T,0.805960771427598
Treg,0.211899433579555
Cytotoxic CD8T,-0.0951828127129132
Cytotoxic CD8T,-0.152683760177257
Cytotoxic CD8T,-0.143810545455577
gdT,0.103008894809456
gdT,-0.0661399859051371
Treg,0.320917333558548
gdT,0.0438416591910428
Cytotoxic CD8T,0.972145424776299
Cytotoxic CD8T,1.29964924657067
Cytotoxic CD8T,0.962802681146666
Naive/CM T,-0.0668983903042105
Cytotoxic CD8T,0.914879544280296
Cytotoxic CD8T,0.430221706656522
Cytotoxic CD8T,0.0312195746843206
Cytotoxic CD8T,0.479668838146121
Cytotoxic CD8T,0.743573714855105
Cytotoxic CD8T,0.674483064163562
Cytotoxic CD8T,0.601646561733512
Cytotoxic CD8T,-0.242715539266896
Cytotoxic CD8T,1.07078845356785
Cytotoxic CD8T,0.774421727380087
Naive/CM T,0.919516612208166
Cytotoxic CD8T,1.01984224541242
Naive/CM T,0.421271589412245
gdT,0.516716216331304
Proliferating CD8T,1.37632517615029
Cytotoxic CD8T,1.67222456821175
gdT,0.204105205092319
Cytotoxic CD8T,0.558325681464616
Cytotoxic CD8T,-0.150636742170466
Cytotoxic CD8T,-0.820454318024391
Cytotoxic CD8T,0.850822782294694
Cytotoxic CD8T,-0.0398680735743322
Cytotoxic CD8T,0.780521307656931
Treg,0.517534190333166
Naive/CM T,-0.291517461732376
Treg,0.137300533915674
Proliferating CD8T,1.05164261928824
Treg,0.346331547581872
Naive/CM T,0.227936291361964
Cytotoxic CD8T,0.153585268952125
Naive/CM T,-0.151908885600955
Cytotoxic CD8T,0.355557290010674
Cytotoxic CD8T,1.0616671646473
Cytotoxic CD8T,1.40317981098973
Naive/CM T,0.0951755151083302
Naive/CM T,1.05451936233875
Cytotoxic CD8T,1.03343482438908
Cytotoxic CD8T,0.829895427615143
Cytotoxic CD8T,0.581650394173555
Cytotoxic CD8T,0.859061556084211
Cytotoxic CD8T,0.318190048572628
Cytotoxic CD8T,0.595560277894485
Cytotoxic CD8T,0.426815923646438
Cytotoxic CD8T,0.101264030988826
Cytotoxic CD8T,0.799192696504814
Cytotoxic CD8T,0.852741106609965
gdT,0.222586884609488
Naive/CM T,0.273042481888172
Cytotoxic CD8T,0.603457059638444
Naive/CM T,-0.411676527954811
Cytotoxic CD8T,0.432305592381677
Naive/CM T,-0.0150785082440043
Cytotoxic CD8T,0.106205100126044
Cytotoxic CD8T,0.597595229037972
Cytotoxic CD8T,0.580444076892941
Naive/CM T,0.209923549918241
Cytotoxic CD8T,0.483227560353833
Cytotoxic CD8T,0.786441923629406
Naive/CM T,0.977055337595385
Cytotoxic CD8T,1.03038754130518
Naive/CM T,0.2859199665868
Naive/CM T,0.799933744918468
Naive/CM T,0.490970483824264
Cytotoxic CD8T,0.445005642203397
Cytotoxic CD8T,0.616430972786836
Proliferating CD8T,0.622134637167287
Cytotoxic CD8T,0.226938490756722
Cytotoxic CD8T,0.541423400169195
Proliferating CD8T,0.568183008238326
gdT,-0.259896870102993
gdT,-0.700178950110147
Cytotoxic CD8T,0.131839761068654
Naive/CM T,0.341877476891805
Cytotoxic CD8T,1.65320858977561
Naive/CM T,-0.321238678333371
Cytotoxic CD8T,1.37393987966138
Cytotoxic CD8T,0.53643126021984
Cytotoxic CD8T,0.520899665300236
Cytotoxic CD8T,0.899439530483511
Cytotoxic CD8T,0.201484208217886
Cytotoxic CD8T,0.385637788994367
Cytotoxic CD8T,-0.161933031303938
Naive/CM T,-0.118995079217955
Naive/CM T,-0.13118147916572
Cytotoxic CD8T,0.686411579930505
Cytotoxic CD8T,1.25611319608466
Cytotoxic CD8T,0.63870046216388
Cytotoxic CD8T,1.59154521143713
Cytotoxic CD8T,0.708174935274346
Cytotoxic CD8T,1.67931859925735
Cytotoxic CD8T,0.794670974376589
Cytotoxic CD8T,1.4590416735272
gdT,0.332449855360873
Cytotoxic CD8T,1.76778279149255
Cytotoxic CD8T,0.818364747513172
Naive/CM T,1.45265782910724
Cytotoxic CD8T,0.778535958223564
Naive/CM T,0.634388193529705
Cytotoxic CD8T,0.689289965962254
Cytotoxic CD8T,-0.47421443850495
Cytotoxic CD8T,0.90346036689226
Cytotoxic CD8T,0.176872185995412
Cytotoxic CD8T,0.209506733029387
Cytotoxic CD8T,0.968980695147847
Cytotoxic CD8T,0.692517107586528
Cytotoxic CD8T,-0.01468017578125
gdT,0.429479980468749
Naive/CM T,0.388091732291288
Naive/CM T,0.836111294058866
Naive/CM T,-0.436309974138126
Naive/CM T,0.731411184266556
Cytotoxic CD8T,0.633611751822538
gdT,-0.120175468977107
Cytotoxic CD8T,1.4644026503452
Cytotoxic CD8T,0.103109294092932
gdT,0.615670723138853
Cytotoxic CD8T,-0.416741735768872
Cytotoxic CD8T,1.38391825831213
Cytotoxic CD8T,1.01784174364666
Cytotoxic CD8T,0.267376987545989
Cytotoxic CD8T,0.669939631972202
Cytotoxic CD8T,-0.135087681260219
Naive/CM T,-0.305275795515193
Cytotoxic CD8T,-0.560273625573446
Cytotoxic CD8T,0.0243866037767985
Cytotoxic CD8T,1.010117474933
Cytotoxic CD8T,1.23310258732285
Cytotoxic CD8T,0.666712114201035
Naive/CM T,-0.286218071871025
Cytotoxic CD8T,-0.0636520811568859
Cytotoxic CD8T,0.998611428903978
gdT,0.564831432963526
Cytotoxic CD8T,1.054326235749
Cytotoxic CD8T,0.752969672624455
Cytotoxic CD8T,1.1826340573333
Cytotoxic CD8T,0.879098532033521
Cytotoxic CD8T,0.849830723252407
Cytotoxic CD8T,1.0209689543968
Naive/CM T,0.50199690885322
Proliferating CD8T,1.2362129672738
Cytotoxic CD8T,1.08156125800554
Cytotoxic CD8T,1.24478069926417
Cytotoxic CD8T,0.189863792242005
Cytotoxic CD8T,1.19287985158521
Cytotoxic CD8T,0.74681492295376
Cytotoxic CD8T,1.00254320366438
Cytotoxic CD8T,0.36125524476517
Cytotoxic CD8T,-0.138564825723337
Cytotoxic CD8T,0.674131047448446
Cytotoxic CD8T,0.82802472491597
Naive/CM T,0.777179962867914
Naive/CM T,0.379092730145121
Cytotoxic CD8T,0.893291547908339
Cytotoxic CD8T,0.690268895348837
Naive/CM T,0.0697199817036473
Cytotoxic CD8T,0.454191993890806
Cytotoxic CD8T,-0.000413133488144978
Cytotoxic CD8T,0.182354292758675
Cytotoxic CD8T,0.994017979821493
Cytotoxic CD8T,-0.332879617380541
Cytotoxic CD8T,1.1384707925486
gdT,-0.126652723800304
Naive/CM T,0.511277481788812
Cytotoxic CD8T,0.316721352865529
Cytotoxic CD8T,-0.377854025197583
Cytotoxic CD8T,0.565353716473246
Cytotoxic CD8T,0.634215318546738
Cytotoxic CD8T,0.968398771064225
gdT,-0.540909184300622
Cytotoxic CD8T,0.685908650243005
Cytotoxic CD8T,0.582693044972974
Naive/CM T,-0.272161719743595
Cytotoxic CD8T,1.38919838129087
gdT,-0.14517134910406
Naive/CM T,0.22587742295376
Cytotoxic CD8T,1.26082
gdT,-0.311318581159724
Cytotoxic CD8T,1.14002075550168
Naive/CM T,0.0909554734340933
gdT,0.219092717725177
Cytotoxic CD8T,-0.153928534929142
Cytotoxic CD8T,1.23517005742982
Cytotoxic CD8T,1.54258965070857
Cytotoxic CD8T,0.888439132335574
Naive/CM T,0.204124943932821
Cytotoxic CD8T,0.638058099081349
Naive/CM T,0.603126084083734
Treg,0.52096319509107
Cytotoxic CD8T,1.82510967875635
Cytotoxic CD8T,-0.0422178809587345
Cytotoxic CD8T,0.664899274249409
Cytotoxic CD8T,0.517728306969931
Cytotoxic CD8T,1.32194348002589
Cytotoxic CD8T,0.0820968415016352
Cytotoxic CD8T,0.827084655761718
Cytotoxic CD8T,0.967720819517623
Naive/CM T,-0.483996759459029
Cytotoxic CD8T,1.04066162109375
Cytotoxic CD8T,-0.12989308556845
Cytotoxic CD8T,0.503370648761128
Cytotoxic CD8T,0.478598547647165
Cytotoxic CD8T,1.26248377955237
Naive/CM T,-0.254170427544172
Naive/CM T,0.690679527105287
Cytotoxic CD8T,0.848233181265897
Cytotoxic CD8T,1.00284949724064
Cytotoxic CD8T,0.462754825325899
Cytotoxic CD8T,0.916309491534565
Cytotoxic CD8T,0.169577516067859
Naive/CM T,0.61274018398551
Cytotoxic CD8T,0.195300912191701
Cytotoxic CD8T,0.819791667849518
Cytotoxic CD8T,0.899548687602198
Naive/CM T,0.463372220771257
Cytotoxic CD8T,0.900447231558866
Cytotoxic CD8T,0.659410513944404
Cytotoxic CD8T,0.723065423300099
Cytotoxic CD8T,0.226396856973337
gdT,0.505709001408066
Cytotoxic CD8T,0.402742093108421
gdT,0.161233268560365
gdT,-0.291126418002816
Cytotoxic CD8T,1.4423430544831
Cytotoxic CD8T,1.31946389131767
Cytotoxic CD8T,0.606908995162609
Cytotoxic CD8T,0.289812433996865
Cytotoxic CD8T,1.2956076262718
Cytotoxic CD8T,1.95513434831486
Cytotoxic CD8T,1.32848960699037
Cytotoxic CD8T,-0.0648396869038425
Proliferating CD8T,1.45810700882312
Cytotoxic CD8T,0.776483668837436
Cytotoxic CD8T,0.85486498100813
Cytotoxic CD8T,1.6568822319563
Cytotoxic CD8T,1.01593425307162
Cytotoxic CD8T,1.64010443399118
Cytotoxic CD8T,0.784535085988599
Cytotoxic CD8T,1.54400590053824
Cytotoxic CD8T,0.992160165476244
Cytotoxic CD8T,1.48735771711482
Cytotoxic CD8T,1.46719767370889
Naive/CM T,0.612059017447538
Cytotoxic CD8T,0.714470378077307
gdT,0.803414831826853
gdT,0.976227676036745
gdT,0.975515030262082
Cytotoxic CD8T,0.592286128554233
Naive/CM T,0.903992728299872
Naive/CM T,0.631063328232875
Cytotoxic CD8T,0.516366424560547
Naive/CM T,0.664894593704578
Cytotoxic CD8T,0.0933722491597019
Naive/CM T,0.732303097747093
Cytotoxic CD8T,0.60859911541606
Cytotoxic CD8T,1.31448839764262
Cytotoxic CD8T,0.992913399629814
gdT,0.35692108864008
Cytotoxic CD8T,1.17494948276253
Cytotoxic CD8T,0.373259955117868
Cytotoxic CD8T,0.546172208564226
Naive/CM T,-0.157687789562136
Treg,0.306737351528433
Cytotoxic CD8T,0.425252210040425
Cytotoxic CD8T,1.05489849001862
Cytotoxic CD8T,0.652037459972292
gdT,-0.303136018265125
Cytotoxic CD8T,0.931219954379769
Proliferating CD8T,-0.357129305018935
Cytotoxic CD8T,0.552065188385719
Cytotoxic CD8T,0.610377094357512
Naive/CM T,0.527997670728106
Cytotoxic CD8T,1.60590080793513
Naive/CM T,-0.335881768160088
Cytotoxic CD8T,0.0453487130098564
Cytotoxic CD8T,-0.00143082907033531
Cytotoxic CD8T,0.243777558082757
Cytotoxic CD8T,0.420087769974109
Cytotoxic CD8T,1.73621339310047
Cytotoxic CD8T,0.846060187761173
gdT,0.5493949428824489
Cytotoxic CD8T,0.472206137013989
Cytotoxic CD8T,0.670818332405977
Cytotoxic CD8T,0.861808698787245
Cytotoxic CD8T,0.730519497893577
Cytotoxic CD8T,1.44858091842296
Cytotoxic CD8T,0.323893331483353
Cytotoxic CD8T,1.2524059313397
Cytotoxic CD8T,0.721655312471611
Cytotoxic CD8T,1.51320663807004
Naive/CM T,0.594209546821061
Cytotoxic CD8T,0.199077414579169
Naive/CM T,0.00799439186273609
Cytotoxic CD8T,1.56091299367505
Cytotoxic CD8T,1.04871843204941
Proliferating CD8T,1.13764665470566
Cytotoxic CD8T,0.732160076762354
Cytotoxic CD8T,0.839974904614825
Cytotoxic CD8T,0.245362195746843
Cytotoxic CD8T,0.99453398948492
Cytotoxic CD8T,1.04502963043922
Cytotoxic CD8T,1.40223750624545
Proliferating CD8T,0.943143076342206
Cytotoxic CD8T,0.576143993998682
Naive/CM T,-0.0226286892558252
Cytotoxic CD8T,0.834048163835392
Treg,-0.163931863474291
Treg,0.83597620764444
Cytotoxic CD8T,-0.146469158793604
Cytotoxic CD8T,1.72595722996911
Naive/CM T,-0.112141819887383
Naive/CM T,0.283893936512082
Cytotoxic CD8T,0.320147238443064
Cytotoxic CD8T,1.11914591944494
Cytotoxic CD8T,1.91156316003134
Cytotoxic CD8T,0.242529722701671
Cytotoxic CD8T,1.10607621303824
Cytotoxic CD8T,0.660314068461573
Cytotoxic CD8T,1.12429278706395
Cytotoxic CD8T,0.915781704215116
Cytotoxic CD8T,0.725426188624182
Cytotoxic CD8T,0.599027305425599
Cytotoxic CD8T,0.818384850080623
Cytotoxic CD8T,1.28030956179596
Naive/CM T,1.29659502606059
Naive/CM T,0.48332450156988
Cytotoxic CD8T,0.959085881432821
Cytotoxic CD8T,-0.079350025265716
Naive/CM T,0.438029856127361
Naive/CM T,0.0375032149913698
Cytotoxic CD8T,0.962896568830623
Naive/CM T,0.0279310732109602
gdT,0.390138237531795
gdT,0.104086541464162
Naive/CM T,0.397509068333825
Cytotoxic CD8T,0.0323892566769623
Naive/CM T,0.303890973468159
Cytotoxic CD8T,1.20864687897438
Cytotoxic CD8T,1.05570260691088
Cytotoxic CD8T,0.565241990200308
Cytotoxic CD8T,0.346679343290107
Cytotoxic CD8T,0.769367324474246
Cytotoxic CD8T,1.31146826455759
Naive/CM T,-0.250960542545762
Cytotoxic CD8T,1.13506503792696
Cytotoxic CD8T,0.0172619664391805
Cytotoxic CD8T,0.496815284906431
Cytotoxic CD8T,0.345121587708939
Cytotoxic CD8T,0.109755990671557
Cytotoxic CD8T,1.34255594652752
Cytotoxic CD8T,1.07073262059411
Cytotoxic CD8T,-0.0628142796006312
Cytotoxic CD8T,1.45841465439907
Naive/CM T,0.813251285996548
Cytotoxic CD8T,1.3275698533169
Cytotoxic CD8T,0.261029361458711
Cytotoxic CD8T,0.559203771546829
Cytotoxic CD8T,0.10533834767896
Cytotoxic CD8T,1.18708974439044
Cytotoxic CD8T,-0.405736083984375
Cytotoxic CD8T,-0.254476171094317
Cytotoxic CD8T,0.347910195284111
Cytotoxic CD8T,0.471479201205941
Cytotoxic CD8T,0.536369518901026
Cytotoxic CD8T,0.444920008459756
Cytotoxic CD8T,0.156065109607785
Naive/CM T,0.287832861612009
Cytotoxic CD8T,0.0818235814294149
Cytotoxic CD8T,0.442034493379814
Cytotoxic CD8T,0.0327841097809548
Cytotoxic CD8T,1.18187704396802
Naive/CM T,0.937587088651435
Cytotoxic CD8T,-0.0389576490535292
Cytotoxic CD8T,-0.383692595016124
Cytotoxic CD8T,1.21258692541787
Naive/CM T,0.222644646223201
Cytotoxic CD8T,1.14299663454987
Proliferating CD8T,1.02084552853606
Cytotoxic CD8T,1.02307299591774
Cytotoxic CD8T,0.621769877589026
Cytotoxic CD8T,0.365625589060228
Cytotoxic CD8T,0.588117029944131
Treg,1.11254847681799
Cytotoxic CD8T,0.864583992181822
Proliferating CD8T,0.754932133874227
Cytotoxic CD8T,1.00862662381904
Cytotoxic CD8T,1.7187675653502
Cytotoxic CD8T,0.485264724021734
Cytotoxic CD8T,-0.14712834202966
gdT,0.828340038920557
gdT,0.0648799026844113
Cytotoxic CD8T,-0.0202744310955667
Cytotoxic CD8T,0.797205253423646
Naive/CM T,0.51043382866438
Cytotoxic CD8T,-0.356575652721316
Cytotoxic CD8T,-0.394146526247956
Cytotoxic CD8T,0.964141686018123
Cytotoxic CD8T,0.589470590990643
Cytotoxic CD8T,0.608577696334484
Cytotoxic CD8T,0.00965067663858099
Naive/CM T,0.326891789990802
Cytotoxic CD8T,1.493252464117
Naive/CM T,-0.153719489075416
Naive/CM T,1.41183681754178
Cytotoxic CD8T,0.597890752748001
Cytotoxic CD8T,0.0352198897960573
gdT,-0.00158734521200498
Treg,0.981582428688226
gdT,0.499164888248887
Naive/CM T,0.335236436710801
Cytotoxic CD8T,1.23713615949763
Cytotoxic CD8T,1.05804360678029
Naive/CM T,-0.328850126044694
Cytotoxic CD8T,0.879834154705668
Cytotoxic CD8T,0.236450653076171
Cytotoxic CD8T,0.162701912813408
gdT,-0.275245950388354
gdT,0.472672594647074
gdT,-0.413111295478288
gdT,-0.295675311421239
Cytotoxic CD8T,1.03419391365938
Cytotoxic CD8T,0.638329570681549
Cytotoxic CD8T,-0.0473837848042333
Cytotoxic CD8T,1.16664032337277
Cytotoxic CD8T,0.950455787126408
Naive/CM T,1.41099557920943
Cytotoxic CD8T,0.530938752640125
Cytotoxic CD8T,0.654981973337572
Cytotoxic CD8T,0.774857837765715
Cytotoxic CD8T,0.716762134640716
Cytotoxic CD8T,0.689893827216569
Naive/CM T,1.59533135347588
Cytotoxic CD8T,-0.263806656238644
Naive/CM T,-0.123206297408702
Naive/CM T,0.736399557424146
Cytotoxic CD8T,1.21169813998909
Cytotoxic CD8T,0.201843669802643
Naive/CM T,1.35914484778115
Naive/CM T,0.516681550491687
Naive/CM T,1.11769710452057
Cytotoxic CD8T,0.587163994367732
Cytotoxic CD8T,0.209190428977788
Cytotoxic CD8T,1.04437023428983
Cytotoxic CD8T,-0.0478676835880723
Cytotoxic CD8T,1.22078736061273
Cytotoxic CD8T,1.11432440469431
Cytotoxic CD8T,0.852193479316179
Naive/CM T,0.783707502498183
Cytotoxic CD8T,0.553001322191815
gdT,0.298063688056413
Cytotoxic CD8T,0.922578415981558
Cytotoxic CD8T,1.49672118430913
Cytotoxic CD8T,0.33730695147847
Cytotoxic CD8T,0.749701715513717
Cytotoxic CD8T,0.973484986770984
gdT,-0.477975430155909
Cytotoxic CD8T,1.16373200172601
Cytotoxic CD8T,0.539583349893259
Cytotoxic CD8T,1.21541083047556
Cytotoxic CD8T,1.00390373052552
Cytotoxic CD8T,1.06818891658339
Cytotoxic CD8T,1.15331075978833
Cytotoxic CD8T,1.27884259246116
Cytotoxic CD8T,1.33286085261855
Cytotoxic CD8T,0.858324936267941
Cytotoxic CD8T,1.63017151588617
Naive/CM T,0.0882331386832302
Cytotoxic CD8T,-0.203011559774709
Naive/CM T,0.553956953536632
Cytotoxic CD8T,1.18536420955214
Cytotoxic CD8T,0.583433607234511
Cytotoxic CD8T,1.01556743887967
Cytotoxic CD8T,1.17892385083575
Cytotoxic CD8T,1.02436914843182
gdT,0.707602861981059
gdT,-0.684946383099223
Cytotoxic CD8T,0.374813086931095
Cytotoxic CD8T,-0.154914784985919
Treg,1.22901628361191
Treg,-0.196127713225608
Cytotoxic CD8T,0.667045965860056
Cytotoxic CD8T,1.01454819790152
Cytotoxic CD8T,1.02272755467614
gdT,0.200270517038744
Cytotoxic CD8T,1.03104836397392
Cytotoxic CD8T,1.53719821308934
Naive/CM T,-0.128841941744782
Cytotoxic CD8T,0.795303085682004
Cytotoxic CD8T,0.692865749625272
Cytotoxic CD8T,0.288582898516987
Naive/CM T,0.489024257216342
Naive/CM T,-0.057667694091797
Cytotoxic CD8T,1.15874114280523
Cytotoxic CD8T,1.06501963060955
Cytotoxic CD8T,0.996807651963344
Cytotoxic CD8T,0.933827617556549
Cytotoxic CD8T,1.79915545086527
Naive/CM T,0.807291987219522
Naive/CM T,-0.585944436539051
gdT,-0.23053494120753
Naive/CM T,-0.243384539582008
Naive/CM T,1.2961420742301
gdT,0.186375452085982
Naive/CM T,0.42934621056845
gdT,0.214993655182594
Cytotoxic CD8T,0.506710662841796
Cytotoxic CD8T,1.06985434953556
Cytotoxic CD8T,0.640913114325944
Cytotoxic CD8T,1.40474639182867
Cytotoxic CD8T,0.915526783078215
Naive/CM T,0.480591173393781
Cytotoxic CD8T,1.38549510157385
Cytotoxic CD8T,0.0274950763791106
Cytotoxic CD8T,0.547626708274664
Cytotoxic CD8T,1.66446995225063
Cytotoxic CD8T,-0.00283754038256267
Naive/CM T,0.490325645624205
gdT,-0.167226283938385
Proliferating CD8T,0.762074045580486
Cytotoxic CD8T,1.48768031630405
Naive/CM T,0.695150036479151
Cytotoxic CD8T,1.19851920194404
Cytotoxic CD8T,0.883120933355287
Cytotoxic CD8T,0.610116311006768
Cytotoxic CD8T,0.798318044972974
gdT,0.207886155594226
Cytotoxic CD8T,0.784678621513899
Cytotoxic CD8T,0.0533391091989916
Cytotoxic CD8T,1.26384684717932
Cytotoxic CD8T,0.960472639216933
Cytotoxic CD8T,1.12861981414085
Cytotoxic CD8T,0.468478705827579
Naive/CM T,0.387181009691815
gdT,0.648817777411882
Cytotoxic CD8T,1.48464314305505
Cytotoxic CD8T,1.46256319267805
Cytotoxic CD8T,0.416641377293786
gdT,0.398608089713163
gdT,-0.0244991178290789
Cytotoxic CD8T,0.475913962430732
Cytotoxic CD8T,0.849758925327034
Cytotoxic CD8T,1.0304464615223
Cytotoxic CD8T,0.224780706361282
Cytotoxic CD8T,-8.6
Cytotoxic CD8T,0.995352194142896
Cytotoxic CD8T,0.398410481297692
gdT,0.343610953397529
Naive/CM T,0.552330946811409
Cytotoxic CD8T,0.672541660042696
gdT,0.133785897188408
Cytotoxic CD8T,0.795119447929914
Cytotoxic CD8T,0.29728084475495
Cytotoxic CD8T,1.33543139790379
Cytotoxic CD8T,1.2155109210347
Cytotoxic CD8T,0.838597312749818
Naive/CM T,0.90590990288313
Cytotoxic CD8T,0.58616639603016
Naive/CM T,0.417484459100767
gdT,-0.445081066752589
gdT,0.0288953931941542
gdT,-0.497498385407203
gdT,-0.61749053245367
Cytotoxic CD8T,0.102293175985646
Cytotoxic CD8T,1.0566452594136
Naive/CM T,-0.230032884464707
gdT,0.149961457363394
Cytotoxic CD8T,1.0021017030228
Cytotoxic CD8T,0.859486414000045
Cytotoxic CD8T,1.47439785979514
Naive/CM T,0.339048912580623
Cytotoxic CD8T,1.05917602539062
Cytotoxic CD8T,0.3205117442996
Cytotoxic CD8T,1.09608251527298
Cytotoxic CD8T,-0.0633817096089206
Cytotoxic CD8T,-0.112458889983421
Cytotoxic CD8T,0.272408184672511
Cytotoxic CD8T,0.441901649652525
Cytotoxic CD8T,0.681479460250499
Cytotoxic CD8T,-0.0110460219272348
Naive/CM T,-0.260225980004598
Cytotoxic CD8T,2.30614037092341
Proliferating CD8T,0.646805221202761
Naive/CM T,-0.352572422471157
Cytotoxic CD8T,0.56413115745367
Naive/CM T,-0.117395617462867
Cytotoxic CD8T,0.578348715138989
Cytotoxic CD8T,0.979059025964071
Naive/CM T,0.324582924066587
Cytotoxic CD8T,1.74129416532294
Cytotoxic CD8T,1.55486418968023
Cytotoxic CD8T,1.12105270740597
Naive/CM T,0.713253237702125
gdT,0.799403537484102
Cytotoxic CD8T,-0.493088347856388
Proliferating CD8T,1.05387148834938
Cytotoxic CD8T,1.26424189013104
Naive/CM T,-0.525803398309752
Cytotoxic CD8T,0.783554556203442
Cytotoxic CD8T,0.405769383630087
Cytotoxic CD8T,0.242736319608466
Naive/CM T,-0.11015675744345
Naive/CM T,0.192329271893168
Cytotoxic CD8T,0.952885277326716
Cytotoxic CD8T,1.29116411785746
Cytotoxic CD8T,1.63971580327943
Naive/CM T,0.0606786772262217
Cytotoxic CD8T,0.317773295557776
Cytotoxic CD8T,0.391819440265034
Cytotoxic CD8T,0.334097847162291
Cytotoxic CD8T,0.924862610572992
Cytotoxic CD8T,0.438099581696266
Cytotoxic CD8T,0.792333466285883
Naive/CM T,0.327396020223928
Cytotoxic CD8T,0.558442176996275
Cytotoxic CD8T,0.241927901866824
Cytotoxic CD8T,0.88563750510992
gdT,0.524628377515216
Cytotoxic CD8T,0.53124148346657
Cytotoxic CD8T,1.93710078039834
Cytotoxic CD8T,1.099219580362
gdT,-0.786367939793786
gdT,0.000404551306436351
Cytotoxic CD8T,-0.161579870179642
Cytotoxic CD8T,0.292976067121638
Cytotoxic CD8T,0.176963369680005
Cytotoxic CD8T,0.832734101761219
Cytotoxic CD8T,0.367333040459211
Cytotoxic CD8T,0.300952315219612
Cytotoxic CD8T,0.819918102885401
Cytotoxic CD8T,0.929513819494912
Cytotoxic CD8T,0.39101119285406
Naive/CM T,0.810837232013081
Cytotoxic CD8T,1.71659859590752
Cytotoxic CD8T,0.821494644519894
Treg,-0.144532408603402
Cytotoxic CD8T,0.636485396984011
Naive/CM T,0.242952824082485
Cytotoxic CD8T,0.389810088401617
Cytotoxic CD8T,1.0618476690248
Cytotoxic CD8T,0.722808660462845
Cytotoxic CD8T,0.931488363576489
Cytotoxic CD8T,1.14245156931322
Naive/CM T,0.0845143429068632
gdT,0.634841539249863
Cytotoxic CD8T,0.683761270212572
Naive/CM T,0.896592517231786
Cytotoxic CD8T,1.22471264151639
Cytotoxic CD8T,1.5206676500897
Cytotoxic CD8T,0.0880675169479014
Cytotoxic CD8T,1.27757337703261
Cytotoxic CD8T,0.174576337947401
Cytotoxic CD8T,0.456986914346384
Proliferating CD8T,1.08186123515284
Cytotoxic CD8T,1.0718922530773
gdT,-0.678235076194585
Treg,0.610883721639943
Cytotoxic CD8T,0.942203773675962
gdT,0.516156765250272
Proliferating CD8T,1.288975439737
Cytotoxic CD8T,0.666659872365552
Cytotoxic CD8T,0.324769801649936
Cytotoxic CD8T,-0.296613558392192
Cytotoxic CD8T,0.320793080884356
Cytotoxic CD8T,1.69145149408384
Naive/CM T,0.0436672246178915
Cytotoxic CD8T,1.484278046364
Naive/CM T,0.25984014821607
Cytotoxic CD8T,0.393226769025935
Cytotoxic CD8T,0.342890614354333
Naive/CM T,0.137286494055459
Cytotoxic CD8T,0.745832608245139
Cytotoxic CD8T,1.47103624210801
Cytotoxic CD8T,0.737400672380314
Treg,0.973462346986282
Cytotoxic CD8T,0.134456776463708
Cytotoxic CD8T,-0.960259300054505
gdT,0.386886532805686
Cytotoxic CD8T,0.306379415822583
Cytotoxic CD8T,0.462244390443314
Proliferating CD8T,1.09011587098587
Cytotoxic CD8T,0.525562971248183
Cytotoxic CD8T,1.56445474314135
Cytotoxic CD8T,0.685972183582394
Cytotoxic CD8T,0.917515375891397
Cytotoxic CD8T,0.109600698781567
Naive/CM T,-0.214761682554732
Cytotoxic CD8T,1.0635784060456
Naive/CM T,0.571141726471657
Cytotoxic CD8T,-0.187596797499545
Cytotoxic CD8T,0.840719182214071
Cytotoxic CD8T,1.00660520331804
Proliferating CD8T,1.89221137468204
Cytotoxic CD8T,0.295521527667378
Cytotoxic CD8T,1.22665232103924
Cytotoxic CD8T,0.431806143827216
Cytotoxic CD8T,1.03389726505723
Cytotoxic CD8T,0.969923439913017
Cytotoxic CD8T,1.17059257329896
Treg,0.363975588776344
Cytotoxic CD8T,1.65613858954851
Proliferating CD8T,0.492794593988463
Proliferating CD8T,1.74132466870684
Cytotoxic CD8T,1.22850792463435
Naive/CM T,0.852450114405432
Naive/CM T,0.553454032720521
Cytotoxic CD8T,0.461932543377543
Cytotoxic CD8T,0.188250870815543
Naive/CM T,1.19227610743323
Cytotoxic CD8T,0.736479648323946
Treg,-0.0135100395734919
gdT,0.482986666657203
Treg,0.773946011565452
gdT,-0.452414999673532
Cytotoxic CD8T,0.573588565560274
Cytotoxic CD8T,-0.192458024135855
gdT,0.226190206838208
Cytotoxic CD8T,1.47684524181277
Cytotoxic CD8T,1.31201605508493
Cytotoxic CD8T,0.2197236455873
Cytotoxic CD8T,-0.672516593045966
Cytotoxic CD8T,0.0506145104696582
Cytotoxic CD8T,0.714560099756994
Cytotoxic CD8T,0.882537678563317
Cytotoxic CD8T,0.0136097823741823
Cytotoxic CD8T,0.156998425860737
gdT,-0.314403569421102
Cytotoxic CD8T,1.43541909506154
gdT,0.0161944207479787
gdT,-0.693845543085142
Cytotoxic CD8T,0.396789383999137
gdT,0.65504418661428
Cytotoxic CD8T,0.383582163965979
Treg,1.43606557446856
Treg,0.554155628293059
gdT,0.169219637138898
